u,v,key,score_weighted_by_main,score_weighted_by_sub,SU_foot,SU_highway,SU_ALLEY,SU_width,SU_lit,SU_maxspeed,SU_segregated,SU_sidewalk,SU_PARKING_SUBTAGS,SU_TAG_crossing,SU_EDSA_accident_component,SU_motor_vehicle,SU_FROM_IMAGES_sidewalk_ratio,SU_FROM_IMAGES_greenery_ratio,SU_FROM_IMAGES_road_condition,SU_FROM_IMAGES_has_traffic_light,SU_FROM_IMAGES_has_crosswalk,SU_FROM_IMAGES_obstruction_density,MU_convenience,MU_traffic_volume,MU_traffic_speed,MU_attractiveness,MU_accident_risk,MU_safety_of_sidewalks,MU_safety_of_crossings,geometry
2780761229,11688680336,0,1.0139819298277275,1.0139819298277275,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.4239828693790149,-0.3883862171541894,0.0,0.0,0.0,-0.1736489836390679,-0.1736489836390679,0.0,1.0,-0.3883862171541894,0.0,0.5760171306209849,0.0,"LINESTRING (121.04473876953125 14.583293914794922, 121.04473876953125 14.583324432373047)"
11688680334,11688680336,0,-4.0,-4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04473876953125 14.583293914794922, 121.0447769165039 14.583290100097656)"
8375492417,11688680340,0,0.3648010385015281,0.3648010385015281,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.2779686583424119,-0.1096217292967858,0.0,0.0,-1.0,-0.2476085738592741,-0.2476085738592741,0.0,1.0,-0.1096217292967858,0.0,0.7220313416575881,-1.0,"LINESTRING (121.04475402832031 14.583447456359863, 121.04476165771484 14.58349323272705)"
8375492417,2780761229,0,0.5215890404288043,0.5215890404288043,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.4475746663842406,-0.3341423021238034,0.0,-0.5,0.0,-0.1966939910631516,-0.1966939910631516,0.0,0.5,-0.3341423021238034,0.0,0.5524253336157594,0.0,"LINESTRING (121.04473876953125 14.583324432373047, 121.04475402832031 14.583447456359863)"
8375492417,8377554021,0,-0.7443291245552129,-0.7443291245552129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1686272693590218,-0.3393750342034696,0.0,0.0,0.0,-0.2363268209927215,-0.2363268209927215,0.0,0.0,-0.3393750342034696,0.0,-0.1686272693590218,0.0,"LINESTRING (121.044677734375 14.583457946777344, 121.04475402832031 14.583447456359863)"
11688680340,2780761231,0,0.2647943658831349,0.2647943658831347,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.4979498861047835,-0.101954015903347,0.0,0.0,-1.0,-0.1353017321087345,-0.1353017321087345,0.0,1.0,-0.101954015903347,0.0,0.5020501138952165,-1.0,"LINESTRING (121.04476165771484 14.58349323272705, 121.04476165771484 14.58354663848877)"
11688680340,11688680339,0,-4.0,-4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04476165771484 14.58349323272705, 121.04515075683594 14.583456039428711)"
11688680340,8375492417,0,0.3648010385015281,0.3648010385015281,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.2779686583424119,-0.1096217292967858,0.0,0.0,-1.0,-0.2476085738592741,-0.2476085738592741,0.0,1.0,-0.1096217292967858,0.0,0.7220313416575881,-1.0,"LINESTRING (121.04475402832031 14.583447456359863, 121.04476165771484 14.58349323272705)"
8377554021,8375492417,0,-0.7443291245552129,-0.7443291245552129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1686272693590218,-0.3393750342034696,0.0,0.0,0.0,-0.2363268209927215,-0.2363268209927215,0.0,0.0,-0.3393750342034696,0.0,-0.1686272693590218,0.0,"LINESTRING (121.044677734375 14.583457946777344, 121.04475402832031 14.583447456359863)"
2780761231,11661751044,0,0.3046385625071757,0.3046385625071757,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.2676187732367507,-0.2127623805886291,0.0,0.0,-1.0,-0.2149802836674443,-0.2149802836674443,0.0,1.0,-0.2127623805886291,0.0,0.7323812267632492,-1.0,"LINESTRING (121.04476165771484 14.58354663848877, 121.04485321044922 14.584311485290527)"
2780761231,11688680340,0,0.2647943658831349,0.2647943658831347,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.4979498861047835,-0.101954015903347,0.0,0.0,-1.0,-0.1353017321087345,-0.1353017321087345,0.0,1.0,-0.101954015903347,0.0,0.5020501138952165,-1.0,"LINESTRING (121.04476165771484 14.58349323272705, 121.04476165771484 14.58354663848877)"
11688680339,11688680338,0,-4.0,-4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04515075683594 14.583456039428711, 121.04515075683594 14.583431243896484)"
11688680339,11688680340,0,-4.0,-4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04476165771484 14.58349323272705, 121.04515075683594 14.583456039428711)"
11661751044,2780761234,0,2.0,2.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"LINESTRING (121.04485321044922 14.584311485290527, 121.04485321044922 14.584344863891602)"
11661751044,2780761231,0,0.3046385625071757,0.3046385625071757,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.2676187732367507,-0.2127623805886291,0.0,0.0,-1.0,-0.2149802836674443,-0.2149802836674443,0.0,1.0,-0.2127623805886291,0.0,0.7323812267632492,-1.0,"LINESTRING (121.04476165771484 14.58354663848877, 121.04485321044922 14.584311485290527)"
305115050,6773418286,0,2.0,2.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"LINESTRING (121.04861450195312 14.585481643676758, 121.04849243164062 14.585577011108398)"
305115050,11956132057,0,-0.5,-0.5,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04865264892578 14.585514068603516, 121.04861450195312 14.585481643676758)"
305115050,6698678605,0,-0.0313818649922934,-0.0313818649922933,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.1822716346153846,-0.0863637081366156,0.0,-0.5,-1.0,-0.262746522240293,-0.262746522240293,0.0,0.5,-0.0863637081366156,0.0,0.8177283653846152,-1.0,"LINESTRING (121.0490951538086 14.585095405578613, 121.04861450195312 14.585481643676758)"
6773418286,11551696238,0,2.0,2.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"LINESTRING (121.04849243164062 14.585577011108398, 121.04830932617188 14.585721015930176)"
6773418286,305115050,0,2.0,2.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"LINESTRING (121.04861450195312 14.585481643676758, 121.04849243164062 14.585577011108398)"
11956132057,305115050,0,-0.5,-0.5,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04865264892578 14.585514068603516, 121.04861450195312 14.585481643676758)"
11956132057,11956132056,0,-0.5,-0.5,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04869842529297 14.585532188415527, 121.04865264892578 14.585514068603516)"
6698678605,7246750874,0,-4.0,-4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.0490951538086 14.585095405578613, 121.04912567138672 14.585126876831055)"
6698678605,305115050,0,-0.0313818649922934,-0.0313818649922933,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.1822716346153846,-0.0863637081366156,0.0,-0.5,-1.0,-0.262746522240293,-0.262746522240293,0.0,0.5,-0.0863637081366156,0.0,0.8177283653846152,-1.0,"LINESTRING (121.0490951538086 14.585095405578613, 121.04861450195312 14.585481643676758)"
6698678605,7246750875,0,-4.0,-4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04904174804688 14.58503246307373, 121.0490951538086 14.585095405578613)"
6698678605,6551785927,0,2.0,2.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"LINESTRING (121.04916381835938 14.585041046142578, 121.0490951538086 14.585095405578613)"
11551696238,11551696221,0,2.0,2.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"LINESTRING (121.04830932617188 14.585721015930176, 121.0482177734375 14.585790634155273)"
11551696238,6773418286,0,2.0,2.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"LINESTRING (121.04849243164062 14.585577011108398, 121.04830932617188 14.585721015930176)"
11551696238,11551696237,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04838562011719 14.585801124572754, 121.04830932617188 14.585721015930176)"
11551696221,11551696238,0,2.0,2.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"LINESTRING (121.04830932617188 14.585721015930176, 121.0482177734375 14.585790634155273)"
11551696237,11551696238,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04838562011719 14.585801124572754, 121.04830932617188 14.585721015930176)"
11990469079,11990469080,0,-0.3622229020892999,-0.3622229020892999,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.7032355915065724,-0.0371442651225821,0.0,0.0,0.0,-0.1218430454601453,-0.1218430454601453,-0.5,0.0,-0.0371442651225821,0.0,0.2967644084934275,0.0,"LINESTRING (121.04265594482422 14.578079223632812, 121.04261779785156 14.578075408935547)"
11990469079,11990469078,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,"LINESTRING (121.0427017211914 14.578075408935547, 121.04265594482422 14.578079223632812)"
11990469080,7188588300,0,-1.0039433307271357,-1.003943330727136,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.7651866404715129,-0.1049515777962376,0.0,-0.5,0.0,-0.1338051124593853,-0.1338051124593853,-0.5,-0.5,-0.1049515777962376,0.0,0.2348133595284871,0.0,"LINESTRING (121.04261779785156 14.578075408935547, 121.04208374023438 14.577946662902832)"
11990469080,11990469079,0,-0.3622229020892999,-0.3622229020892999,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.7032355915065724,-0.0371442651225821,0.0,0.0,0.0,-0.1218430454601453,-0.1218430454601453,-0.5,0.0,-0.0371442651225821,0.0,0.2967644084934275,0.0,"LINESTRING (121.04265594482422 14.578079223632812, 121.04261779785156 14.578075408935547)"
7188588300,7188588299,0,-0.5295984666496026,-0.5295984666496026,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.7236729817374978,-0.1223325917337762,0.0,0.0,0.0,-0.1835928931783286,-0.1835928931783286,-0.5,0.0,-0.1223325917337762,0.0,0.2763270182625021,0.0,"LINESTRING (121.04208374023438 14.577946662902832, 121.04174041748047 14.57785415649414)"
7188588300,11990469080,0,-1.0039433307271357,-1.003943330727136,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.7651866404715129,-0.1049515777962376,0.0,-0.5,0.0,-0.1338051124593853,-0.1338051124593853,-0.5,-0.5,-0.1049515777962376,0.0,0.2348133595284871,0.0,"LINESTRING (121.04261779785156 14.578075408935547, 121.04208374023438 14.577946662902832)"
7188588299,237033487,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,"LINESTRING (121.04174041748047 14.57785415649414, 121.04167938232422 14.577842712402344)"
7188588299,7188588300,0,-0.5295984666496026,-0.5295984666496026,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.7236729817374978,-0.1223325917337762,0.0,0.0,0.0,-0.1835928931783286,-0.1835928931783286,-0.5,0.0,-0.1223325917337762,0.0,0.2763270182625021,0.0,"LINESTRING (121.04208374023438 14.577946662902832, 121.04174041748047 14.57785415649414)"
237033487,237033490,0,-1.8166006397515784,-1.8166006397515784,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.8896371118593341,-0.262562273202534,-1.0,0.0,0.0,-0.1644012546897103,-1.1644012546897105,-0.5,0.0,-0.262562273202534,0.0,0.1103628881406657,0.0,"LINESTRING (121.04167938232422 14.577842712402344, 121.04154205322266 14.577848434448242)"
237033487,7188588299,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,"LINESTRING (121.04174041748047 14.57785415649414, 121.04167938232422 14.577842712402344)"
237033490,746042241,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,"LINESTRING (121.04154205322266 14.577848434448242, 121.04141998291016 14.577873229980469)"
237033490,237033487,0,-1.8166006397515784,-1.8166006397515784,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.8896371118593341,-0.262562273202534,-1.0,0.0,0.0,-0.1644012546897103,-1.1644012546897105,-0.5,0.0,-0.262562273202534,0.0,0.1103628881406657,0.0,"LINESTRING (121.04167938232422 14.577842712402344, 121.04154205322266 14.577848434448242)"
746042241,2703653931,0,-0.6300666344572814,-0.6300666344572814,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.656657223796034,-0.3078630608097545,0.0,0.0,0.0,-0.1655463498514928,-0.1655463498514928,-0.5,0.0,-0.3078630608097545,0.0,0.343342776203966,0.0,"LINESTRING (121.04141998291016 14.577873229980469, 121.04081726074219 14.578055381774902)"
746042241,237033490,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,"LINESTRING (121.04154205322266 14.577848434448242, 121.04141998291016 14.577873229980469)"
962802443,6554200411,0,-1.773314253910605,-1.773314253910605,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4960825882569822,-0.0498417555699943,0.0,0.0,-1.0,-0.2273899100836285,-0.2273899100836285,0.0,0.0,-0.0498417555699943,0.0,-0.4960825882569822,-1.0,"LINESTRING (121.04568481445312 14.57617473602295, 121.04560089111328 14.576237678527832)"
962802443,237039162,0,-0.7015252155041405,-0.7015252155041405,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3117779024116658,-0.2074159670310567,0.0,0.0,0.0,-0.182331346061418,-0.182331346061418,0.0,0.0,-0.2074159670310567,0.0,-0.3117779024116658,0.0,"LINESTRING (121.04579162597656 14.576114654541016, 121.04568481445312 14.57617473602295)"
962803692,237039162,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (121.04561614990234 14.576103210449219, 121.04579162597656 14.576114654541016)"
962803692,6551798961,0,-0.7301103563889563,-0.7301103563889563,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0798135741334111,-0.4358013120899718,0.0,0.0,0.0,-0.2144954701655732,-0.2144954701655732,0.0,0.0,-0.4358013120899718,0.0,-0.0798135741334111,0.0,"LINESTRING (121.0455322265625 14.576091766357422, 121.04561614990234 14.576103210449219)"
962803393,962803368,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,"LINESTRING (121.04656982421875 14.575014114379883, 121.04689025878906 14.575081825256348)"
962803393,242433718,0,-0.3237221685504683,-0.3237221685504683,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.3190645653279105,-0.3499024420946626,0.0,0.0,0.0,-0.1547551611278952,-0.1547551611278952,-0.5,0.0,-0.3499024420946626,0.0,0.6809354346720895,0.0,"LINESTRING (121.04656982421875 14.575014114379883, 121.04656219482422 14.574837684631348)"
962803393,962803513,0,-0.4559659310838035,-0.4559659310838035,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.2409196027751325,-0.1020913044146345,0.0,-0.5,0.0,-0.1129550238940364,-0.1129550238940364,-0.5,-0.5,-0.1020913044146345,0.0,0.7590803972248674,0.0,"LINESTRING (121.0465316772461 14.575148582458496, 121.04656982421875 14.575014114379883)"
962803368,962803302,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,"LINESTRING (121.04689025878906 14.575081825256348, 121.04694366455078 14.575122833251953)"
962803368,962803393,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,"LINESTRING (121.04656982421875 14.575014114379883, 121.04689025878906 14.575081825256348)"
242433718,6551798958,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,"LINESTRING (121.04656219482422 14.574837684631348, 121.04653930664062 14.574692726135254)"
242433718,962803393,0,-0.3237221685504683,-0.3237221685504683,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.3190645653279105,-0.3499024420946626,0.0,0.0,0.0,-0.1547551611278952,-0.1547551611278952,-0.5,0.0,-0.3499024420946626,0.0,0.6809354346720895,0.0,"LINESTRING (121.04656982421875 14.575014114379883, 121.04656219482422 14.574837684631348)"
962803302,962803275,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,"LINESTRING (121.04694366455078 14.575122833251953, 121.04696655273438 14.575186729431152)"
962803302,962803368,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,"LINESTRING (121.04689025878906 14.575081825256348, 121.04694366455078 14.575122833251953)"
962803275,962803240,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,"LINESTRING (121.04696655273438 14.575186729431152, 121.04695892333984 14.575255393981934)"
962803275,962803302,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,"LINESTRING (121.04694366455078 14.575122833251953, 121.04696655273438 14.575186729431152)"
962803240,962803213,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,"LINESTRING (121.04695892333984 14.575255393981934, 121.04691314697266 14.575353622436523)"
962803240,962803275,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,"LINESTRING (121.04696655273438 14.575186729431152, 121.04695892333984 14.575255393981934)"
962803213,962803185,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,"LINESTRING (121.04691314697266 14.575353622436523, 121.04683685302734 14.57538890838623)"
962803213,962803240,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,"LINESTRING (121.04695892333984 14.575255393981934, 121.04691314697266 14.575353622436523)"
962803185,962803164,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,"LINESTRING (121.04683685302734 14.57538890838623, 121.0467529296875 14.575372695922852)"
962803185,962803213,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,"LINESTRING (121.04691314697266 14.575353622436523, 121.04683685302734 14.57538890838623)"
962803164,242433717,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,"LINESTRING (121.0467529296875 14.575372695922852, 121.04646301269531 14.575323104858398)"
962803164,962803185,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,"LINESTRING (121.04683685302734 14.57538890838623, 121.0467529296875 14.575372695922852)"
242433717,6551798959,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,"LINESTRING (121.04646301269531 14.575323104858398, 121.0465087890625 14.575213432312012)"
242433717,962803164,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,"LINESTRING (121.0467529296875 14.575372695922852, 121.04646301269531 14.575323104858398)"
242433717,6544191278,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,"LINESTRING (121.04642486572266 14.575363159179688, 121.04646301269531 14.575323104858398)"
6551798959,962803513,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,"LINESTRING (121.0465087890625 14.575213432312012, 121.0465316772461 14.575148582458496)"
6551798959,242433717,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,"LINESTRING (121.04646301269531 14.575323104858398, 121.0465087890625 14.575213432312012)"
6544191278,242433717,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,"LINESTRING (121.04642486572266 14.575363159179688, 121.04646301269531 14.575323104858398)"
6544191278,6551956882,0,0.5,0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,"LINESTRING (121.04639434814453 14.575396537780762, 121.04642486572266 14.575363159179688)"
