has_crosswalk,has_traffic_sign,has_traffic_light,has_bicycle,obstruction_density,sidewalk_ratio,cycling_lane_coverage,greenery_ratio,road_condition,has_lit,scene_label,highway,surface,Cluster,u,v,key
0.0,1.0,1.0,1.0,0.6031005259651792,-0.3340205306542693,-6.214925818028424,0.6418150381458697,1.0,0.0,alley,residential,asphalt,1,476288534,237034699,0
1.0,1.0,1.0,1.0,0.6373929462990688,-0.9662086274488891,-1.6468500524681533,0.5505783615958165,1.0,0.0,alley,residential,asphalt,4,476288535,237034700,0
0.0,1.0,1.0,1.0,0.5758202452535439,-1.5645959205717965,-1.096693621314672,0.6376258070914596,1.0,0.0,alley,residential,concrete,4,476288536,1467806987,0
1.0,1.0,1.0,1.0,0.5523983568197026,1.4732125625056895,0.19362207387661348,0.6029260702630918,1.0,1.0,residential_neighborhood,residential,,6,476288578,237032155,0
1.0,1.0,0.0,0.0,0.6163086416521942,-1.6360718937480616,-0.18307148894220795,0.6499036805823258,1.0,1.0,alley,residential,,4,476288578,243437923,0
0.0,1.0,1.0,1.0,0.6057194989861662,-0.7239224269408938,-1.0446365500822101,0.6013968793763443,1.0,1.0,residential_neighborhood,residential,,6,476288578,7188588309,0
0.0,1.0,1.0,0.0,0.5965130574760626,1.2068359571592315,0.1377723458904484,0.58635397486934,1.0,0.0,residential_neighborhood,residential,,6,476288580,746912273,0
1.0,1.0,1.0,1.0,0.5985217261320019,-0.9594401764765748,-0.15276170089586777,0.6400813753168988,1.0,0.0,alley,residential,asphalt,4,476288588,476288589,0
1.0,1.0,1.0,1.0,0.5985217261320019,-0.9594401764765748,-0.15276170089586777,0.6400813753168988,1.0,0.0,alley,residential,asphalt,4,476288589,476288588,0
1.0,1.0,1.0,1.0,0.6366094890646953,-1.1242532095203743,-0.060944438982632056,0.6559675927688247,1.0,0.0,alley,residential,concrete,4,476288605,242433512,0
1.0,1.0,1.0,1.0,0.622817453857767,-1.1895570100962558,0.14206266340410645,0.5920629633662577,1.0,0.0,alley,residential,concrete,4,476288605,476288606,0
1.0,1.0,1.0,1.0,0.6141722088430729,-0.8861830779795804,0.19362207387661348,0.5141297281673534,1.0,0.0,residential_neighborhood,residential,concrete,4,476288606,237029129,0
1.0,1.0,1.0,1.0,0.622817453857767,-1.1895570100962558,0.14206266340410645,0.5920629633662577,1.0,0.0,alley,residential,concrete,4,476288606,476288605,0
0.0,1.0,1.0,1.0,0.3258277340875123,0.5035979181133177,0.19362207387661348,0.6845593073356502,1.0,0.0,street,tertiary,concrete,0,476288614,237022131,0
0.0,1.0,1.0,0.0,0.3562097194595344,0.1425279242525331,-9.893746162952315,0.6915547260064772,1.0,0.0,street,tertiary,concrete,5,476288614,7192324893,0
1.0,1.0,1.0,0.0,0.5983985541133167,0.5455550074529714,0.19362207387661348,0.5312144808501754,1.0,0.0,residential_neighborhood,residential,concrete,0,476288622,4004276954,0
0.0,1.0,0.0,1.0,0.5802139458568594,-0.7999135285569928,0.19362207387661348,0.511648280009627,1.0,0.0,residential_neighborhood,residential,concrete,4,476288632,1467930466,0
1.0,1.0,0.0,1.0,0.5761768604630347,-1.4353909508632432,0.08032364818688753,0.5844635781327036,1.0,0.0,residential_neighborhood,residential,concrete,4,476288632,237028051,0
1.0,1.0,0.0,0.0,0.5957039254592713,-1.8564877669291042,-0.051368773334965444,0.5426550784560469,1.0,0.0,residential_neighborhood,residential,concrete,4,476288643,237028051,0
1.0,1.0,1.0,1.0,0.6055427792135227,-2.2690554149161577,-7.667604503203061,0.6585836389698954,1.0,0.0,alley,residential,concrete,1,476288643,237028053,0
0.0,1.0,1.0,0.0,0.5998016935251924,-0.5798914001607199,-0.15604953198473348,0.5048610589357316,1.0,0.0,residential_neighborhood,residential,asphalt,3,4798984164,11994926886,0
1.0,1.0,1.0,0.0,0.640140512580215,-2.0808213954607098,0.13493252921318588,0.6524818670416147,1.0,1.0,alley,residential,asphalt,4,4798984166,4798984179,0
1.0,1.0,1.0,1.0,0.6161414865088876,-1.586078273880998,-0.11693246739174801,0.6840742807668162,1.0,1.0,alley,residential,asphalt,4,4798984168,4798984181,0
1.0,1.0,1.0,0.0,0.6244815221179919,-2.457988848049874,-0.4875614936923521,0.6853575347320543,1.0,1.0,alley,residential,asphalt,4,4798984168,4798984732,0
1.0,1.0,1.0,0.0,0.6581698931004477,-1.8332218274385765,-0.25559087338508224,0.6418934282748535,1.0,1.0,street,residential,asphalt,4,4798984169,1123090449,0
1.0,1.0,1.0,0.0,0.640140512580215,-2.0808213954607098,0.13493252921318588,0.6524818670416147,1.0,1.0,alley,residential,asphalt,4,4798984179,4798984166,0
1.0,1.0,1.0,1.0,0.6161414865088876,-1.586078273880998,-0.11693246739174801,0.6840742807668162,1.0,1.0,alley,residential,asphalt,4,4798984181,4798984168,0
1.0,1.0,1.0,0.0,0.6244815221179919,-2.457988848049874,-0.4875614936923521,0.6853575347320543,1.0,1.0,alley,residential,asphalt,4,4798984732,4798984168,0
1.0,1.0,1.0,0.0,0.633826026838741,-0.5845248653927531,0.19362207387661348,0.6646683194451322,1.0,1.0,street,footway,,6,5286733421,5286733422,0
1.0,1.0,1.0,0.0,0.633826026838741,-0.5845248653927531,0.19362207387661348,0.6646683194451322,1.0,1.0,street,footway,,6,5286733422,5286733421,0
0.0,1.0,0.0,1.0,0.574323170457566,-1.048596402992657,-2.9378478918172366,0.6785118947068567,1.0,1.0,highway,footway,,2,5286733422,5286733423,0
0.0,1.0,0.0,1.0,0.574323170457566,-1.048596402992657,-2.9378478918172366,0.6785118947068567,1.0,1.0,highway,footway,,2,5286733423,5286733422,0
0.0,1.0,0.0,1.0,0.5751928012862702,-1.086491884973943,-3.3551812894038413,0.679042230271596,1.0,1.0,bridge,footway,,2,5286733423,5331256675,0
0.0,1.0,1.0,1.0,0.5835055905907519,-0.38560605607070625,0.19362207387661348,0.6616582948106198,1.0,1.0,bridge,footway,,6,5286733424,11652962914,0
1.0,1.0,0.0,0.0,0.5941782145145628,-0.6087446595861641,0.16953765118514036,0.6642191455979446,1.0,1.0,bridge,footway,,6,5286733424,5286733425,0
0.0,1.0,0.0,1.0,0.5586822493406747,0.3582834520836693,-5.464290633032228,0.6725986242192361,1.0,1.0,highway,footway,,1,5286733424,750630674,0
1.0,1.0,0.0,0.0,0.5941782145145628,-0.6087446595861641,0.16953765118514036,0.6642191455979446,1.0,1.0,bridge,footway,,6,5286733425,5286733424,0
0.0,1.0,0.0,1.0,0.5194423626994713,0.3049403741208941,-2.6097495797617802,0.6791518763211074,1.0,1.0,bridge,footway,,2,5286733425,9951229717,0
1.0,1.0,0.0,1.0,0.5912366406428541,-0.11013864737182902,-0.5381739991285028,0.668877175916975,1.0,1.0,highway,footway,,6,5286733426,369680780,0
0.0,1.0,0.0,1.0,0.42742687701321014,1.563370591061611,0.19362207387661348,0.6770880304096503,1.0,1.0,highway,footway,,6,5286733426,5286733427,0
0.0,1.0,0.0,1.0,0.42742687701321014,1.563370591061611,0.19362207387661348,0.6770880304096503,1.0,1.0,highway,footway,,6,5286733427,5286733426,0
1.0,1.0,1.0,1.0,0.6216553338938188,-0.22049981922393888,0.19362207387661348,0.6760379865729247,1.0,1.0,highway,footway,,6,5286733427,5286733428,0
1.0,1.0,1.0,1.0,0.6216553338938188,-0.22049981922393888,0.19362207387661348,0.6760379865729247,1.0,1.0,highway,footway,,6,5286733428,5286733427,0
0.0,1.0,1.0,0.0,0.521920559450193,1.1133220114763358,0.19362207387661348,0.6725805618545178,1.0,1.0,crosswalk,footway,,6,5286733428,5286733429,0
0.0,1.0,1.0,0.0,0.521920559450193,1.1133220114763358,0.19362207387661348,0.6725805618545178,1.0,1.0,crosswalk,footway,,6,5286733429,5286733428,0
1.0,1.0,1.0,1.0,0.5940431801738153,0.20180361661379273,-1.1725226686869308,0.671342356763108,1.0,1.0,street,footway,,6,5286733429,5286733430,0
1.0,1.0,1.0,1.0,0.5940431801738153,0.20180361661379273,-1.1725226686869308,0.671342356763108,1.0,1.0,street,footway,,6,5286733430,5286733429,0
0.0,1.0,1.0,1.0,0.5070161457393658,1.1873125699565608,-4.716858325352737,0.6734145224311545,1.0,1.0,highway,footway,,2,5286733430,5286733431,0
0.0,1.0,1.0,1.0,0.5070161457393658,1.1873125699565608,-4.716858325352737,0.6734145224311545,1.0,1.0,highway,footway,,2,5286733431,5286733430,0
0.0,1.0,0.0,1.0,0.5166977282155927,0.9330678127298377,0.19362207387661348,0.665528095760383,1.0,1.0,highway,footway,,6,5286733431,5331256675,0
0.0,1.0,0.0,1.0,0.4843155257815463,0.46064391300453794,0.10987345851503448,0.6423002555472231,1.0,0.0,highway,trunk,,6,5286755082,8462613410,0
0.0,1.0,0.0,1.0,0.4718853141004047,0.7638049586219318,0.19362207387661348,0.5949021941154395,1.0,0.0,highway,trunk,,6,5286755082,92300703,0
1.0,1.0,1.0,0.0,0.5105803980037956,1.5468353689942809,0.19362207387661348,0.45430343455822103,1.0,1.0,residential_neighborhood,footway,concrete,0,5286755099,8242415821,0
0.0,1.0,1.0,1.0,0.5935912603680862,-0.10192011276559447,-0.005097187824519968,0.504961113095083,1.0,1.0,bridge,footway,,6,5286755100,8242415822,0
1.0,1.0,1.0,1.0,0.5806083620756247,-0.9124695859164225,0.19362207387661348,0.6849501569074048,1.0,0.0,bridge,trunk,,6,5288983033,5289211745,0
0.0,1.0,0.0,1.0,0.5070856795350381,0.8095136822440864,-0.014756674237390882,0.6404819866478976,1.0,0.0,bridge,trunk,,6,5289211745,340651757,0
1.0,1.0,1.0,1.0,0.5806083620756247,-0.9124695859164225,0.19362207387661348,0.6849501569074048,1.0,0.0,bridge,trunk,,6,5289211745,5288983033,0
0.0,1.0,0.0,1.0,0.5751928012862702,-1.086491884973943,-3.3551812894038413,0.679042230271596,1.0,1.0,bridge,footway,,2,5331256675,5286733423,0
0.0,1.0,0.0,1.0,0.5166977282155927,0.9330678127298377,0.19362207387661348,0.665528095760383,1.0,1.0,highway,footway,,6,5331256675,5286733431,0
1.0,1.0,1.0,1.0,0.5318572557232163,0.06906313395275407,0.06693854454214125,0.44843550709805224,1.0,0.0,railroad_track,unclassified,concrete,0,5401281333,11668465451,0
1.0,1.0,0.0,1.0,0.5373487316639087,0.07220970198901383,-2.6145795023259026,0.5218231336787216,1.0,0.0,residential_neighborhood,unclassified,concrete,2,5401281333,88902919,0
1.0,1.0,0.0,0.0,0.5250719077986218,-0.47460785932859767,-0.6688679431535934,0.5890453876853312,1.0,1.0,residential_neighborhood,footway,,6,5401281334,5401281335,0
1.0,1.0,0.0,0.0,0.5250719077986218,-0.47460785932859767,-0.6688679431535934,0.5890453876853312,1.0,1.0,residential_neighborhood,footway,,6,5401281335,5401281334,0
1.0,1.0,0.0,1.0,0.5912883593652052,-0.946850881019634,-3.873529446706639,0.6240925253776913,1.0,0.0,residential_neighborhood,residential,concrete,2,5407401511,2064210099,0
1.0,1.0,1.0,1.0,0.6081129669713747,-0.9158947629526382,-0.1105325258318259,0.6682648964593395,1.0,0.0,alley,residential,asphalt,4,5407401512,11989011325,0
1.0,1.0,1.0,1.0,0.44868020626761845,1.5634081579441064,0.19362207387661348,0.5575076307241005,1.0,0.0,residential_neighborhood,residential,concrete,0,5407401516,1467930465,0
0.0,1.0,1.0,1.0,0.5917689032785125,0.16323698431154465,0.19362207387661348,0.5779161344252827,1.0,0.0,street,residential,concrete,0,5407401516,237026298,0
1.0,1.0,1.0,1.0,0.6139733218338721,-1.9079630257219589,-0.6773595736131515,0.652621855437804,1.0,0.0,alley,residential,concrete,4,5407401821,237022978,0
1.0,1.0,1.0,1.0,0.5912152357942926,-1.50402804650332,0.19362207387661348,0.6675661995425959,1.0,0.0,alley,residential,concrete,4,5407401823,237028625,0
1.0,1.0,1.0,0.0,0.6160378313298195,-1.4664845227630838,0.1724759173261271,0.6755878564659755,1.0,0.0,alley,residential,concrete,4,5407401823,237028627,0
0.0,1.0,1.0,0.0,0.5894310486118429,0.3159546643870875,0.013156503315454426,0.6316156268011531,1.0,0.0,alley,residential,asphalt,3,5407401826,320130379,0
0.0,1.0,1.0,1.0,0.5841811554029142,0.027910962646341575,0.07419526432288089,0.47686164061361264,1.0,0.0,residential_neighborhood,residential,asphalt,3,5407401827,242433521,0
1.0,1.0,1.0,1.0,0.5977309065669454,0.7753078648203362,0.19362207387661348,0.37499322000388063,1.0,0.0,residential_neighborhood,residential,asphalt,3,5407401833,242433520,0
1.0,1.0,1.0,1.0,0.5966589708741348,0.791629351548759,0.19362207387661348,0.31185408077041515,1.0,0.0,residential_neighborhood,residential,asphalt,3,5407401833,242433521,0
1.0,1.0,1.0,1.0,0.601428611841422,0.7572910905712552,0.19045763875196883,0.4638836994791174,1.0,0.0,alley,residential,asphalt,3,5407401835,242433520,0
1.0,1.0,1.0,1.0,0.5024025972722578,1.59601324654383,0.16265918444166036,0.351737179813794,1.0,0.0,residential_neighborhood,residential,asphalt,3,5407401835,5407401836,0
1.0,1.0,1.0,1.0,0.5024025972722578,1.59601324654383,0.16265918444166036,0.351737179813794,1.0,0.0,residential_neighborhood,residential,asphalt,3,5407401836,5407401835,0
0.0,1.0,1.0,0.0,0.5967748690393173,0.9292267086012364,-4.835311379117249,0.5650245288409381,1.0,0.0,residential_neighborhood,secondary,asphalt,1,5407401841,5602714986,0
1.0,1.0,0.0,1.0,0.5646935917065998,1.2217841605197264,0.15972845149907305,0.5553294547547375,1.0,0.0,residential_neighborhood,secondary,asphalt,3,5407401841,6534579848,0
1.0,1.0,1.0,1.0,0.5732886627258588,0.7923586729881518,-0.10569237885146576,0.5350700479467533,1.0,0.0,residential_neighborhood,secondary,concrete,0,5407401848,5407514704,0
1.0,1.0,0.0,1.0,0.5720780470550508,0.45043263889615215,0.15517832772911852,0.558463562516147,1.0,0.0,alley,secondary,asphalt,3,5407514703,746013827,0
1.0,1.0,1.0,1.0,0.5732886627258588,0.7923586729881518,-0.10569237885146576,0.5350700479467533,1.0,0.0,residential_neighborhood,secondary,concrete,0,5407514704,5407401848,0
1.0,1.0,1.0,0.0,0.5896214992711238,1.01731854146645,0.0668480856766646,0.5374674940942294,1.0,0.0,alley,secondary,concrete,0,5407514704,746013827,0
1.0,1.0,0.0,1.0,0.608472756142147,0.13490273381357293,-1.039533869985822,0.6251444467896109,1.0,1.0,alley,residential,asphalt,3,5407514708,242433920,0
1.0,1.0,1.0,1.0,0.620573497447996,-0.09492779658490966,0.028388945670622192,0.46034351830231923,1.0,1.0,residential_neighborhood,residential,asphalt,3,5407514708,962953180,0
1.0,1.0,1.0,1.0,0.6388272771186619,-0.22992678296033314,0.19362207387661348,0.48667796846315664,1.0,0.0,residential_neighborhood,residential,concrete,0,5407514716,242433564,0
1.0,1.0,1.0,0.0,0.6179425572688706,-0.8967668915737284,0.15414723941827707,0.6547688960769732,1.0,0.0,alley,residential,concrete,4,5407514716,242433589,0
1.0,1.0,1.0,1.0,0.5190764222296887,-0.523387557122185,0.19362207387661348,0.664266644446125,1.0,0.0,driveway,residential,concrete,4,5407514718,242433543,0
1.0,1.0,0.0,0.0,0.47717296680258164,1.2755604211430205,0.18594995467024206,0.6269186133888752,1.0,0.0,residential_neighborhood,residential,concrete,0,5407515128,242433542,0
1.0,1.0,1.0,1.0,0.6214030211827996,-1.1233404322998257,0.19362207387661348,0.5501695161760409,1.0,0.0,residential_neighborhood,residential,concrete,4,5407593495,237033967,0
1.0,1.0,1.0,1.0,0.5874940812159949,0.9000593768936083,0.19362207387661348,0.4621970923819169,1.0,0.0,street,secondary,asphalt,3,5407593498,237032155,0
1.0,1.0,1.0,0.0,0.5978708153838319,-0.5563880873659687,-0.9577462793443682,0.6152130564440492,1.0,0.0,street,secondary,asphalt,3,5407593498,237039460,0
0.0,1.0,1.0,0.0,0.5572812082802802,0.9361536211317456,-0.14127013040809244,0.6133890425968858,1.0,0.0,street,secondary,asphalt,3,5407593499,1775758028,0
1.0,1.0,1.0,1.0,0.5881481793865257,0.040910478329408265,-0.26136649108856413,0.5133604475601898,1.0,0.0,residential_neighborhood,secondary,asphalt,3,5407593499,237032155,0
1.0,1.0,0.0,1.0,0.6342029936265506,-1.9836789746632866,0.19362207387661348,0.6791479141735506,1.0,0.0,alley,residential,,4,5407593500,11990469082,0
1.0,1.0,1.0,0.0,0.6173826742378342,-1.9638139231006384,-0.29358962353033513,0.6671192944619432,1.0,0.0,alley,residential,,4,5407593500,5602714990,0
1.0,1.0,1.0,1.0,0.580230420043054,0.2969072672618868,-0.322280750709647,0.573354519180949,1.0,0.0,alley,residential,asphalt,3,5412322217,242433590,0
1.0,1.0,1.0,1.0,0.5170259269130022,0.24210159067230916,0.19362207387661348,0.5952277313592764,1.0,0.0,residential_neighborhood,residential,asphalt,3,5412322217,242433594,0
0.0,1.0,1.0,1.0,0.5739231836025609,-0.22851466140411758,-0.34567159784282453,0.5222060876354865,1.0,0.0,driveway,residential,asphalt,3,5412322219,242433595,0
1.0,1.0,1.0,1.0,0.6211434058860353,-1.0653275275607819,0.13701145041379753,0.6618237009941058,1.0,0.0,alley,residential,asphalt,4,5412322219,6544188237,0
0.0,1.0,0.0,0.0,0.5373014669777426,0.7138489819688952,-1.5730305561727524,0.6106732569549316,1.0,0.0,residential_neighborhood,secondary,asphalt,3,5472136474,11676245112,0
0.0,1.0,0.0,0.0,0.368712295194635,1.0902883878370495,-7.651349157408507,0.6838687951546839,1.0,0.0,crosswalk,secondary,concrete,1,5480867399,1467966542,0
0.0,1.0,0.0,0.0,0.3553275649989793,1.359465123756796,-10.564993529973611,0.6883618953548443,1.0,0.0,crosswalk,secondary,concrete,5,5480867399,25584026,0
0.0,1.0,0.0,0.0,0.5654337504723612,-1.0283270321114242,0.0626774675698651,0.6052785599149465,1.0,0.0,residential_neighborhood,secondary,concrete,4,5480867401,25583855,0
0.0,1.0,0.0,0.0,0.3454622472617559,0.939625440750131,-6.0699231377128395,0.6777538375658715,1.0,0.0,street,secondary,concrete,1,5480867402,5480867406,0
0.0,1.0,1.0,1.0,0.40857553052255685,0.7980531827964435,0.19362207387661348,0.6814425171891971,1.0,0.0,crosswalk,secondary,concrete,0,5480867402,5480867407,0
0.0,1.0,0.0,1.0,0.4398640382239956,0.24407799463431992,-9.0861887707575,0.6762927611643023,1.0,0.0,street,residential,concrete,5,5480867403,5480867407,0
0.0,1.0,1.0,1.0,0.3472011431257034,0.8231149037692082,0.1828683995438738,0.6847083119140807,1.0,0.0,street,secondary,concrete,0,5480867404,5480867405,0
0.0,1.0,0.0,1.0,0.3885313684054191,1.2843718750023525,-0.7455107508357369,0.673333262852503,1.0,0.0,street,secondary,concrete,0,5480867404,5480867411,0
0.0,1.0,1.0,1.0,0.3472011431257034,0.8231149037692082,0.1828683995438738,0.6847083119140807,1.0,0.0,street,secondary,concrete,0,5480867405,5480867404,0
0.0,1.0,1.0,1.0,0.31692882498311037,0.9773062904684031,-0.1748245820321168,0.6855252647576078,1.0,0.0,street,secondary,concrete,0,5480867405,7192358743,0
0.0,1.0,0.0,0.0,0.3454622472617559,0.939625440750131,-6.0699231377128395,0.6777538375658715,1.0,0.0,street,secondary,concrete,1,5480867406,5480867402,0
0.0,1.0,1.0,1.0,0.3161274903659311,1.3147163276017506,-0.5959044897221871,0.6859928694514319,1.0,0.0,street,secondary,concrete,0,5480867406,7192358743,0
0.0,1.0,1.0,1.0,0.40857553052255685,0.7980531827964435,0.19362207387661348,0.6814425171891971,1.0,0.0,crosswalk,secondary,concrete,0,5480867407,5480867402,0
0.0,1.0,0.0,1.0,0.4398640382239956,0.24407799463431992,-9.0861887707575,0.6762927611643023,1.0,0.0,street,residential,concrete,5,5480867407,5480867403,0
0.0,1.0,0.0,1.0,0.3833997581859322,0.6110127603864406,-6.541743338151706,0.6772681809761941,1.0,0.0,street,secondary,concrete,1,5480867407,5480867408,0
0.0,1.0,0.0,1.0,0.3833997581859322,0.6110127603864406,-6.541743338151706,0.6772681809761941,1.0,0.0,street,secondary,concrete,1,5480867408,5480867407,0
0.0,1.0,1.0,1.0,0.373925369431622,0.16760372670737686,-5.2539859448108,0.6819306162727186,1.0,0.0,street,secondary,concrete,1,5480867408,6332734529,0
0.0,1.0,0.0,1.0,0.5183270337819917,0.8610202103188604,-0.09201170138113939,0.6430381541445575,1.0,0.0,residential_neighborhood,tertiary,asphalt,3,5480867408,6773551795,0
1.0,1.0,1.0,0.0,0.5833946154369181,-0.7669185715767182,-0.2975034710790909,0.6701554644485147,1.0,0.0,alley,residential,concrete,4,5480867409,237033494,0
0.0,1.0,0.0,0.0,0.36219326248738315,1.1605444707098929,-11.923369178118053,0.6860109652472316,1.0,0.0,street,secondary,concrete,5,5480867409,6332734529,0
0.0,1.0,0.0,0.0,0.4331105393732477,0.7295270216606367,-5.6894548139881955,0.6805210333061371,1.0,0.0,street,secondary,concrete,1,5480867409,6533297226,0
0.0,1.0,0.0,1.0,0.30529308636007946,1.2986758303267685,-0.558181754994508,0.6875790410059184,1.0,0.0,crosswalk,secondary,concrete,0,5480867411,1467966542,0
0.0,1.0,0.0,1.0,0.3885313684054191,1.2843718750023525,-0.7455107508357369,0.673333262852503,1.0,0.0,street,secondary,concrete,0,5480867411,5480867404,0
1.0,1.0,1.0,0.0,0.6232333442241059,-2.0430722302069606,0.19362207387661348,0.6580344787634471,1.0,0.0,alley,residential,concrete,4,5521803231,11052291157,0
1.0,1.0,1.0,1.0,0.635314333719399,-1.811373004777964,-0.08498461515781872,0.629587054313691,0.0,0.0,alley,residential,concrete,4,5521803231,2703653995,0
1.0,1.0,1.0,1.0,0.6000753579331846,0.6480858117337555,0.1749364313260983,0.4907384654909605,1.0,0.0,alley,residential,asphalt,3,5602591667,8386217633,0
1.0,1.0,1.0,1.0,0.4757253451071866,1.4530511441008362,-0.21331453247474913,0.5529100845546039,1.0,0.0,residential_neighborhood,residential,asphalt,3,5602591667,962802571,0
0.0,1.0,0.0,1.0,0.3757863813493413,0.10936918249373187,0.10635687389822987,0.6092396050116526,1.0,1.0,street,footway,concrete,6,5602681084,8242415819,0
1.0,1.0,1.0,0.0,0.586605420684092,-0.35084971356786737,-0.08913206391074763,0.639488526638251,1.0,0.0,alley,residential,concrete,4,5602714976,11990537371,0
1.0,1.0,1.0,1.0,0.6362321874120809,-1.7280664862128265,0.15986724233989016,0.546821199928628,1.0,0.0,alley,residential,concrete,4,5602714976,747050298,0
1.0,1.0,1.0,1.0,0.5907338109714189,0.5531389492717754,-5.401706965690977,0.4642808178237254,1.0,0.0,residential_neighborhood,residential,concrete,1,5602714977,6551939539,0
0.0,1.0,1.0,0.0,0.5967748690393173,0.9292267086012364,-4.835311379117249,0.5650245288409381,1.0,0.0,residential_neighborhood,secondary,asphalt,1,5602714986,5407401841,0
1.0,1.0,1.0,0.0,0.6173826742378342,-1.9638139231006384,-0.29358962353033513,0.6671192944619432,1.0,0.0,alley,residential,,4,5602714990,5407593500,0
0.0,1.0,0.0,0.0,0.5913288770432388,-0.630181501285121,-0.1297960463600226,0.680495431922541,1.0,0.0,alley,residential,,4,5602714990,746912274,0
1.0,1.0,1.0,1.0,0.5983440865820991,1.0577297422520364,0.18154645701473937,0.6424539402284153,1.0,0.0,alley,residential,concrete,0,5602714993,5715796029,0
1.0,1.0,1.0,1.0,0.599084373350426,0.9453061060114902,0.19362207387661348,0.4917845407408757,1.0,0.0,alley,residential,concrete,0,5602714993,747050329,0
1.0,1.0,1.0,0.0,0.6181308656180143,-0.034008463625531164,-1.3510330590557895,0.6793436790208768,1.0,0.0,alley,residential,concrete,0,5602714994,242433877,0
1.0,1.0,1.0,1.0,0.512116475038115,0.7497786803163696,-1.041802968234129,0.5146436997823165,1.0,0.0,residential_neighborhood,tertiary,concrete,0,5714355013,11680202623,0
1.0,1.0,1.0,0.0,0.6109708583847689,-0.9534184646414381,-0.6121834416559374,0.6511648891774702,1.0,0.0,residential_neighborhood,secondary,concrete,4,5714362106,11668716384,0
0.0,1.0,1.0,1.0,0.5299982974821001,0.6245080216201423,0.031211199227729917,0.5095862154091769,1.0,0.0,residential_neighborhood,tertiary,concrete,0,5714372783,11680202585,0
0.0,1.0,1.0,1.0,0.5327572439547305,-0.08356936859531966,0.18696706725051487,0.5272948149605671,1.0,0.0,street,tertiary,concrete,0,5714372783,2134147700,0
1.0,1.0,0.0,1.0,0.5138698044403037,-0.5411793209234743,-1.6686881362598487,0.5763656117721113,1.0,0.0,residential_neighborhood,unclassified,concrete,0,5715346971,8318290283,0
1.0,1.0,0.0,1.0,0.5278099375878608,-1.1586031625235256,-1.1434755831828007,0.5902143804625434,1.0,0.0,residential_neighborhood,unclassified,concrete,4,5715346971,8677668427,0
1.0,1.0,1.0,1.0,0.598420336806125,-1.5494809575699544,0.17546908234244676,0.6076788410683832,1.0,0.0,residential_neighborhood,residential,concrete,4,5715793505,242433985,0
1.0,1.0,1.0,0.0,0.6306475450235134,0.6668911200425718,0.13938282220475207,0.568923651806866,1.0,0.0,alley,residential,asphalt,3,5715793506,6551974394,0
1.0,1.0,1.0,1.0,0.5983440865820991,1.0577297422520364,0.18154645701473937,0.6424539402284153,1.0,0.0,alley,residential,concrete,0,5715796029,5602714993,0
1.0,1.0,1.0,1.0,0.5982360446205304,-1.2289040436382734,0.15827053599869306,0.6170747724893781,1.0,0.0,residential_neighborhood,residential,concrete,4,5715796030,6551939556,0
0.0,1.0,1.0,1.0,0.5789297637498219,0.3646170507519984,0.19051757257871688,0.6358115221777967,1.0,0.0,alley,tertiary,asphalt,3,5715801415,12029976378,0
1.0,1.0,0.0,0.0,0.5740361323930421,1.0631406103591785,-0.21731141574683402,0.5111144395311941,1.0,0.0,residential_neighborhood,tertiary,asphalt,3,5715801415,6551716764,0
0.0,1.0,1.0,1.0,0.4842821090291671,0.14102460864243557,-4.685748821121406,0.6879718683846611,1.0,0.0,alley,primary,asphalt,2,5715801416,1595999424,0
1.0,1.0,1.0,0.0,0.5720739253591769,-0.12138090337212194,-1.14906050623247,0.5211564414534231,1.0,0.0,street,residential,asphalt,3,5819876051,321750915,0
0.0,1.0,1.0,0.0,0.3755264562478562,0.8870318863385809,-0.9566930015265709,0.666446656118768,1.0,0.0,street,secondary,asphalt,3,5819914017,6533235869,0
0.0,1.0,1.0,1.0,0.40872483489495753,0.7570940253554862,-3.5268841824434793,0.656383868432879,1.0,0.0,street,secondary,asphalt,2,5819914017,8317572227,0
1.0,1.0,1.0,0.0,0.6341393491926719,-1.5861072828380787,0.12185662029853575,0.5738459824811861,1.0,0.0,alley,residential,concrete,4,5819914021,11659086135,0
0.0,1.0,0.0,0.0,0.5773980691578524,-0.47433607594476673,-0.20217297453093658,0.6661046807579517,1.0,0.0,bridge,trunk,,6,5821774513,8595216694,0
0.0,1.0,0.0,1.0,0.5551135385115379,0.6240343775854138,0.0559053445098814,0.6722375218115807,1.0,0.0,highway,trunk,,6,5821774513,9776176308,0
0.0,1.0,0.0,1.0,0.44486502066998906,1.3797013443729909,-2.3071842154247113,0.664476475485048,1.0,1.0,crosswalk,footway,,2,5821774514,6970838876,0
1.0,1.0,1.0,1.0,0.5227280907005877,1.096046309590127,-3.7234449531263163,0.6069369235061968,1.0,0.0,driveway,tertiary,concrete,2,5828275204,6551785937,0
0.0,1.0,1.0,1.0,0.5907840623483857,0.9486163663720251,0.1504733743732834,0.4154465142674648,1.0,0.0,residential_neighborhood,secondary,asphalt,3,5828285160,248010407,0
1.0,1.0,1.0,1.0,0.5951901674434896,-0.18568065395782857,0.19362207387661348,0.6917694957705761,1.0,0.0,alley,tertiary,concrete,0,5828285163,321740734,0
1.0,1.0,0.0,0.0,0.6102936616338217,-0.8572776594006042,0.06513198546099641,0.6476652614828711,1.0,0.0,alley,tertiary,concrete,4,5828285163,321740735,0
