has_crosswalk,has_traffic_sign,has_traffic_light,has_bicycle,obstruction_density,sidewalk_ratio,cycling_lane_coverage,greenery_ratio,road_condition,scene_label,Cluster,u,v,key
0.0,1.0,1.0,1.0,0.3258277340875123,0.49968966195744025,0.1928439420062828,0.6845593073356502,1.0,street,5,476288614,237022131,0
0.0,1.0,1.0,0.0,0.3562097194595344,0.1378529394828832,-9.894524294822645,0.6915547260064772,1.0,street,1,476288614,7192324893,0
1.0,1.0,1.0,0.0,0.5983985541133167,0.5417358467674857,0.1928439420062828,0.5312144808501754,1.0,residential_neighborhood,6,476288622,4004276954,0
0.0,1.0,0.0,1.0,0.5802139458568594,-0.8065897785687304,0.1928439420062828,0.511648280009627,1.0,residential_neighborhood,6,476288632,1467930466,0
1.0,1.0,0.0,1.0,0.5761768604630347,-1.4434166309892884,0.07954551631655686,0.5844635781327036,1.0,residential_neighborhood,0,476288632,237028051,0
1.0,1.0,0.0,0.0,0.5957039254592713,-1.8654076420409857,-0.05214690520529612,0.5426550784560469,1.0,residential_neighborhood,0,476288643,237028051,0
1.0,1.0,1.0,1.0,0.6055427792135227,-2.2788513734085662,-7.6683826350733915,0.6585836389698954,1.0,alley,4,476288643,237028053,0
0.0,1.0,1.0,0.0,0.5998016935251924,-0.5861004353266579,-0.15682766385506416,0.5048610589357316,1.0,residential_neighborhood,6,4798984164,11994926886,0
1.0,1.0,1.0,0.0,0.640140512580215,-2.0902176408469177,0.1341543973428552,0.6524818670416147,1.0,alley,0,4798984166,4798984179,0
1.0,1.0,1.0,1.0,0.6161414865088876,-1.5944239370692055,-0.11771059926207869,0.6840742807668162,1.0,alley,0,4798984168,4798984181,0
1.0,1.0,1.0,0.0,0.6244815221179919,-2.468186004846614,-0.4883396255626828,0.6853575347320543,1.0,alley,0,4798984168,4798984732,0
1.0,1.0,1.0,0.0,0.6581698931004477,-1.842092297554648,-0.25636900525541295,0.6418934282748535,1.0,street,0,4798984169,1123090449,0
1.0,1.0,1.0,0.0,0.640140512580215,-2.0902176408469177,0.1341543973428552,0.6524818670416147,1.0,alley,0,4798984179,4798984166,0
1.0,1.0,1.0,1.0,0.6161414865088876,-1.5944239370692055,-0.11771059926207869,0.6840742807668162,1.0,alley,0,4798984181,4798984168,0
1.0,1.0,1.0,0.0,0.6244815221179919,-2.468186004846614,-0.4883396255626828,0.6853575347320543,1.0,alley,0,4798984732,4798984168,0
0.0,1.0,0.0,1.0,0.5215010558533495,-1.509027853194147,-10.728917607109517,0.6712949240434798,1.0,bridge,1,5286733422,5286733423,0
0.0,1.0,0.0,1.0,0.5215010558533495,-1.509027853194147,-10.728917607109517,0.6712949240434798,1.0,bridge,1,5286733423,5286733422,0
1.0,1.0,0.0,1.0,0.5294882607183231,-1.4782071422655871,-9.160556617607241,0.6744902932707743,1.0,bridge,1,5286733423,5331256675,0
0.0,1.0,1.0,1.0,0.5835055905907519,-0.39140252820154503,0.1928439420062828,0.6616582948106198,1.0,bridge,3,5286733424,11652962914,0
1.0,1.0,0.0,0.0,0.5977456390087202,-0.35388876822166926,0.190357275481944,0.6652975458974065,1.0,bridge,3,5286733424,5286733425,0
1.0,1.0,0.0,0.0,0.5977456390087202,-0.35388876822166926,0.190357275481944,0.6652975458974065,1.0,bridge,3,5286733425,5286733424,0
0.0,1.0,0.0,1.0,0.5194423626994713,0.3006102706060265,-2.610527711632111,0.6791518763211074,1.0,bridge,2,5286733425,9951229717,0
1.0,1.0,0.0,1.0,0.6027412661786765,0.2697865408401563,0.1928439420062828,0.6707421435240728,1.0,highway,3,5286733426,369680780,0
1.0,1.0,1.0,1.0,0.6216553338938188,-0.22594568986959432,0.1928439420062828,0.6760379865729247,1.0,highway,3,5286733427,5286733428,0
1.0,1.0,1.0,1.0,0.6216553338938188,-0.22594568986959432,0.1928439420062828,0.6760379865729247,1.0,highway,3,5286733428,5286733427,0
0.0,1.0,1.0,1.0,0.6270562568116552,0.1719466289412435,-0.06582848235069189,0.6773033734509447,1.0,crosswalk,3,5286733428,5286733429,0
0.0,1.0,1.0,1.0,0.6270562568116552,0.1719466289412435,-0.06582848235069189,0.6773033734509447,1.0,crosswalk,3,5286733429,5286733428,0
1.0,1.0,1.0,1.0,0.5940431801738153,0.19725450319930196,-1.1733008005572614,0.671342356763108,1.0,street,3,5286733429,5286733430,0
1.0,1.0,1.0,1.0,0.5940431801738153,0.19725450319930196,-1.1733008005572614,0.671342356763108,1.0,street,3,5286733430,5286733429,0
1.0,1.0,1.0,1.0,0.6433380227362188,-0.08073857123193746,0.1928439420062828,0.6771162768663136,1.0,highway,3,5286733430,5286733431,0
1.0,1.0,1.0,1.0,0.6433380227362188,-0.08073857123193746,0.1928439420062828,0.6771162768663136,1.0,highway,3,5286733431,5286733430,0
0.0,1.0,0.0,1.0,0.5174336119481588,1.176402002862901,-8.011912488716012,0.6558246804302205,1.0,highway,4,5286733431,5331256675,0
0.0,1.0,0.0,1.0,0.555738136017849,-0.8947462297495024,-0.5279594861253661,0.6799089676376862,1.0,highway,3,5286755068,5286755070,0
0.0,1.0,0.0,1.0,0.5738083986150292,-0.4891189554618258,-0.10686896640187346,0.6798496808054347,1.0,alley,3,5286755068,5289211744,0
0.0,1.0,0.0,1.0,0.555738136017849,-0.8947462297495024,-0.5279594861253661,0.6799089676376862,1.0,highway,3,5286755070,5286755068,0
1.0,1.0,1.0,0.0,0.5105803980037956,1.5451424174002606,0.1928439420062828,0.45430343455822103,1.0,residential_neighborhood,5,5286755099,8242415821,0
0.0,1.0,1.0,1.0,0.5374157523077927,-0.02947554968038628,-0.6110957576950653,0.5929419761675345,0.0,bridge,3,5286755100,11988919330,0
0.0,1.0,1.0,1.0,0.5935912603680862,-0.10711418056000158,-0.005875319694850646,0.504961113095083,1.0,bridge,3,5286755100,8242415822,0
1.0,1.0,1.0,1.0,0.5806083620756247,-0.91938484761924,0.1928439420062828,0.6849501569074048,1.0,bridge,3,5288983033,5289211745,0
1.0,1.0,0.0,0.0,0.586210690547661,-0.4336607184710621,-0.9016475273997215,0.6444442845164311,1.0,alley,3,5289211744,1981388318,0
0.0,1.0,0.0,1.0,0.5738083986150292,-0.4891189554618258,-0.10686896640187346,0.6798496808054347,1.0,alley,3,5289211744,5286755068,0
0.0,1.0,0.0,1.0,0.5070856795350381,0.8062550352325611,-0.015534806107721559,0.6404819866478976,1.0,bridge,3,5289211745,340651757,0
1.0,1.0,1.0,1.0,0.5806083620756247,-0.91938484761924,0.1928439420062828,0.6849501569074048,1.0,bridge,3,5289211745,5288983033,0
1.0,1.0,0.0,1.0,0.5294882607183231,-1.4782071422655871,-9.160556617607241,0.6744902932707743,1.0,bridge,1,5331256675,5286733423,0
0.0,1.0,0.0,1.0,0.5174336119481588,1.176402002862901,-8.011912488716012,0.6558246804302205,1.0,highway,4,5331256675,5286733431,0
1.0,1.0,1.0,0.0,0.5703436922617394,0.9989043182413493,-0.013246998823116859,0.4257971737187802,1.0,street,3,5356902220,5356903621,0
1.0,1.0,1.0,0.0,0.5703436922617394,0.9989043182413493,-0.013246998823116859,0.4257971737187802,1.0,street,3,5356903621,5356902220,0
0.0,1.0,0.0,0.0,0.5887225660677081,-0.12614451226213047,0.062049007562616956,0.6510198710399978,1.0,alley,3,5356903622,5356903623,0
0.0,1.0,0.0,0.0,0.5887225660677081,-0.12614451226213047,0.062049007562616956,0.6510198710399978,1.0,alley,3,5356903623,5356903622,0
1.0,1.0,1.0,1.0,0.5318572557232163,0.06423214741672821,0.06616041267181058,0.44843550709805224,1.0,railroad_track,6,5401281333,11668465451,0
1.0,1.0,0.0,1.0,0.5373487316639087,0.06738539715955348,-2.6153576341962337,0.5218231336787216,1.0,residential_neighborhood,2,5401281333,88902919,0
1.0,1.0,0.0,0.0,0.5250719077986218,-0.4805933259214395,-0.6696460750239241,0.5890453876853312,1.0,residential_neighborhood,3,5401281334,5401281335,0
1.0,1.0,0.0,0.0,0.5250719077986218,-0.4805933259214395,-0.6696460750239241,0.5890453876853312,1.0,residential_neighborhood,3,5401281335,5401281334,0
1.0,1.0,0.0,1.0,0.5912883593652052,-0.9538391510675991,-3.8743075785769694,0.6240925253776913,1.0,residential_neighborhood,2,5407401511,2064210099,0
1.0,1.0,1.0,1.0,0.6081129669713747,-0.9228172979855179,-0.11131065770215659,0.6682648964593395,1.0,alley,0,5407401512,11989011325,0
1.0,1.0,1.0,1.0,0.44868020626761845,1.5617503985059393,0.1928439420062828,0.5575076307241005,1.0,residential_neighborhood,6,5407401516,1467930465,0
0.0,1.0,1.0,1.0,0.5917689032785125,0.1586059750291453,0.1928439420062828,0.5779161344252827,1.0,street,6,5407401516,237026298,0
1.0,1.0,1.0,1.0,0.6139733218338721,-1.9169922080443225,-0.6781377054834821,0.652621855437804,1.0,alley,0,5407401821,237022978,0
1.0,1.0,1.0,1.0,0.5912152357942926,-1.5121994768331715,0.1928439420062828,0.6675661995425959,1.0,alley,0,5407401823,237028625,0
1.0,1.0,1.0,0.0,0.6160378313298195,-1.4745762297860892,0.17169778545579642,0.6755878564659755,1.0,alley,0,5407401823,237028627,0
0.0,1.0,1.0,0.0,0.5894310486118429,0.3116479496102793,0.01237837144512375,0.6316156268011531,1.0,alley,6,5407401826,320130379,0
0.0,1.0,1.0,1.0,0.5841811554029142,0.022992589875524744,0.0734171324525502,0.47686164061361264,1.0,residential_neighborhood,6,5407401827,242433521,0
1.0,1.0,1.0,1.0,0.5977309065669454,0.771976582088806,0.1928439420062828,0.37499322000388063,1.0,residential_neighborhood,5,5407401833,242433520,0
1.0,1.0,1.0,1.0,0.5966589708741348,0.7883327273352635,0.1928439420062828,0.31185408077041515,1.0,residential_neighborhood,5,5407401833,242433521,0
1.0,1.0,1.0,1.0,0.601428611841422,0.7539215493951588,0.18967950688163815,0.4638836994791174,1.0,alley,6,5407401835,242433520,0
1.0,1.0,1.0,1.0,0.5024025972722578,1.594424723693607,0.16188105257132968,0.351737179813794,1.0,residential_neighborhood,5,5407401835,5407401836,0
1.0,1.0,1.0,1.0,0.5024025972722578,1.594424723693607,0.16188105257132968,0.351737179813794,1.0,residential_neighborhood,5,5407401836,5407401835,0
0.0,1.0,1.0,0.0,0.5967748690393173,0.9262222710347218,-4.836089510987579,0.5650245288409381,1.0,residential_neighborhood,4,5407401841,5602714986,0
1.0,1.0,0.0,1.0,0.5646935917065998,1.219400965851742,0.15895031962874237,0.5553294547547375,1.0,residential_neighborhood,5,5407401841,6534579848,0
1.0,1.0,1.0,1.0,0.5732886627258588,0.7890635974816264,-0.10647051072179645,0.5350700479467533,1.0,residential_neighborhood,5,5407401848,5407514704,0
1.0,1.0,0.0,1.0,0.5720780470550508,0.4464114867878885,0.15440019585878784,0.558463562516147,1.0,alley,5,5407514703,746013827,0
1.0,1.0,1.0,1.0,0.5732886627258588,0.7890635974816264,-0.10647051072179645,0.5350700479467533,1.0,residential_neighborhood,5,5407514704,5407401848,0
1.0,1.0,1.0,0.0,0.5896214992711238,1.0145011660486762,0.06606995380633392,0.5374674940942294,1.0,alley,6,5407514704,746013827,0
1.0,1.0,0.0,1.0,0.608472756142147,0.13021155702632417,-1.0403120018561527,0.6251444467896109,1.0,alley,6,5407514708,242433920,0
1.0,1.0,1.0,1.0,0.620573497447996,-0.10010701626403876,0.02761081380029151,0.46034351830231923,1.0,residential_neighborhood,6,5407514708,962953180,0
0.0,1.0,1.0,1.0,0.5697219437434419,0.3755595796981608,-1.1696290491639036,0.613047795957768,1.0,alley,6,5407514713,476288476,0
1.0,1.0,1.0,1.0,0.6388272771186619,-0.23539267167162842,0.1928439420062828,0.48667796846315664,1.0,residential_neighborhood,6,5407514716,242433564,0
1.0,1.0,1.0,0.0,0.6179425572688706,-0.9036488087581129,0.15336910754794641,0.6547688960769732,1.0,alley,0,5407514716,242433589,0
1.0,1.0,1.0,1.0,0.5190764222296887,-0.5294766069279923,0.1928439420062828,0.664266644446125,1.0,driveway,6,5407514718,242433543,0
1.0,1.0,0.0,0.0,0.47717296680258164,1.2732914198404848,0.18517182279991137,0.6269186133888752,1.0,residential_neighborhood,6,5407515128,242433542,0
1.0,1.0,1.0,1.0,0.6214030211827996,-1.1307034761902568,0.1928439420062828,0.5501695161760409,1.0,residential_neighborhood,0,5407593495,237033967,0
1.0,1.0,1.0,1.0,0.5874940812159949,0.896993002782413,0.1928439420062828,0.4621970923819169,1.0,street,5,5407593498,237032155,0
1.0,1.0,1.0,0.0,0.5978708153838319,-0.5625472134761983,-0.9585244112146988,0.6152130564440492,1.0,street,5,5407593498,237039460,0
0.0,1.0,1.0,0.0,0.5572812082802802,0.9331638927964951,-0.1420482622784231,0.6133890425968858,1.0,street,5,5407593499,1775758028,0
1.0,1.0,1.0,1.0,0.5881481793865257,0.03601970990347985,-0.2621446229588948,0.5133604475601898,1.0,residential_neighborhood,5,5407593499,237032155,0
1.0,1.0,0.0,1.0,0.6342029936265506,-1.9928689390654668,0.1928439420062828,0.6791479141735506,1.0,alley,0,5407593500,11990469082,0
1.0,1.0,1.0,0.0,0.6173826742378342,-1.972961704259386,-0.2943677554006658,0.6671192944619432,1.0,alley,0,5407593500,5602714990,0
1.0,1.0,1.0,1.0,0.580230420043054,0.29256010552287715,-0.3230588825799777,0.573354519180949,1.0,alley,6,5412322217,242433590,0
1.0,1.0,1.0,1.0,0.5170259269130022,0.23763804961307658,0.1928439420062828,0.5952277313592764,1.0,residential_neighborhood,6,5412322217,242433594,0
0.0,1.0,1.0,1.0,0.5739231836025609,-0.23397755148904767,-0.3464497297131552,0.5222060876354865,1.0,driveway,6,5412322219,242433595,0
1.0,1.0,1.0,1.0,0.6211434058860353,-1.0725673816132653,0.13623331854346685,0.6618237009941058,1.0,alley,0,5412322219,6544188237,0
0.0,1.0,0.0,0.0,0.5373014669777426,0.7103871918984725,-1.573808688043083,0.6106732569549316,1.0,residential_neighborhood,5,5472136474,11676245112,0
0.0,1.0,0.0,0.0,0.368712295194635,1.0876259631770406,-7.6521272892788375,0.6838687951546839,1.0,crosswalk,4,5480867399,1467966542,0
0.0,1.0,0.0,0.0,0.3553275649989793,1.3573742932727106,-10.565771661843941,0.6883618953548443,1.0,crosswalk,1,5480867399,25584026,0
0.0,1.0,0.0,0.0,0.5654337504723612,-1.035488315972346,0.06189933569953442,0.6052785599149465,1.0,residential_neighborhood,6,5480867401,25583855,0
0.0,1.0,0.0,0.0,0.3454622472617559,0.9366430847900115,-6.07070126958317,0.6777538375658715,1.0,street,4,5480867402,5480867406,0
0.0,1.0,1.0,1.0,0.40857553052255685,0.79477019952601,0.1928439420062828,0.6814425171891971,1.0,crosswalk,5,5480867402,5480867407,0
0.0,1.0,0.0,1.0,0.4398640382239956,0.239618650449643,-9.08696690262783,0.6762927611643023,1.0,street,1,5480867403,5480867407,0
0.0,1.0,1.0,1.0,0.3472011431257034,0.819885138819064,0.1820902676735431,0.6847083119140807,1.0,street,5,5480867404,5480867405,0
0.0,1.0,0.0,1.0,0.3885313684054191,1.2821215847362302,-0.7462888827060676,0.673333262852503,1.0,street,5,5480867404,5480867411,0
0.0,1.0,1.0,1.0,0.3472011431257034,0.819885138819064,0.1820902676735431,0.6847083119140807,1.0,street,5,5480867405,5480867404,0
0.0,1.0,1.0,1.0,0.31692882498311037,0.974403949425506,-0.17560271390244744,0.6855252647576078,1.0,street,5,5480867405,7192358743,0
0.0,1.0,0.0,0.0,0.3454622472617559,0.9366430847900115,-6.07070126958317,0.6777538375658715,1.0,street,4,5480867406,5480867402,0
0.0,1.0,1.0,1.0,0.3161274903659311,1.312530473485053,-0.5966826215925178,0.6859928694514319,1.0,street,5,5480867406,7192358743,0
0.0,1.0,1.0,1.0,0.40857553052255685,0.79477019952601,0.1928439420062828,0.6814425171891971,1.0,crosswalk,5,5480867407,5480867402,0
0.0,1.0,0.0,1.0,0.4398640382239956,0.239618650449643,-9.08696690262783,0.6762927611643023,1.0,street,1,5480867407,5480867403,0
0.0,1.0,0.0,1.0,0.3833997581859322,0.6073325986015023,-6.542521470022037,0.6772681809761941,1.0,street,4,5480867407,5480867408,0
0.0,1.0,0.0,1.0,0.3833997581859322,0.6073325986015023,-6.542521470022037,0.6772681809761941,1.0,street,4,5480867408,5480867407,0
0.0,1.0,1.0,1.0,0.373925369431622,0.16298199015990641,-5.2547640766811305,0.6819306162727186,1.0,street,4,5480867408,6332734529,0
0.0,1.0,0.0,1.0,0.5183270337819917,0.8578709369178331,-0.09278983325147006,0.6430381541445575,1.0,residential_neighborhood,5,5480867408,6773551795,0
1.0,1.0,1.0,0.0,0.5833946154369181,-0.7735247571188042,-0.2982816029494216,0.6701554644485147,1.0,alley,0,5480867409,237033494,0
0.0,1.0,0.0,0.0,0.36219326248738315,1.1580312341573038,-11.924147309988383,0.6860109652472316,1.0,street,1,5480867409,6332734529,0
0.0,1.0,0.0,0.0,0.4331105393732477,0.7260985237547358,-5.690232945858527,0.6805210333061371,1.0,street,4,5480867409,6533297226,0
0.0,1.0,0.0,1.0,0.30529308636007946,1.2964559143704026,-0.5589598868648386,0.6875790410059184,1.0,crosswalk,5,5480867411,1467966542,0
0.0,1.0,0.0,1.0,0.3885313684054191,1.2821215847362302,-0.7462888827060676,0.673333262852503,1.0,street,5,5480867411,5480867404,0
1.0,1.0,1.0,0.0,0.6232333442241059,-2.0523883156085723,0.1928439420062828,0.6580344787634471,1.0,alley,0,5521803231,11052291157,0
1.0,1.0,1.0,1.0,0.635314333719399,-1.8201970791320061,-0.0857627470281494,0.629587054313691,0.0,alley,0,5521803231,2703653995,0
1.0,1.0,1.0,1.0,0.6000753579331846,0.6444843742121211,0.1741582994557676,0.4907384654909605,1.0,alley,6,5602591667,8386217633,0
1.0,1.0,1.0,1.0,0.4757253451071866,1.4511590426190688,-0.21409266434507981,0.5529100845546039,1.0,residential_neighborhood,5,5602591667,962802571,0
0.0,1.0,0.0,1.0,0.3757863813493413,0.10462378545904903,0.1055787420278992,0.6092396050116526,1.0,street,3,5602681084,8242415819,0
1.0,1.0,1.0,0.0,0.586605420684092,-0.3565723809440599,-0.08991019578107831,0.639488526638251,1.0,alley,6,5602714976,11990537371,0
1.0,1.0,1.0,1.0,0.6362321874120809,-1.7367136599864172,0.15908911046955948,0.546821199928628,1.0,alley,0,5602714976,747050298,0
1.0,1.0,1.0,1.0,0.5907338109714189,0.5493358930128456,-5.402485097561308,0.4642808178237254,1.0,residential_neighborhood,4,5602714977,6551939539,0
0.0,1.0,1.0,0.0,0.5967748690393173,0.9262222710347218,-4.836089510987579,0.5650245288409381,1.0,residential_neighborhood,4,5602714986,5407401841,0
1.0,1.0,1.0,0.0,0.6173826742378342,-1.972961704259386,-0.2943677554006658,0.6671192944619432,1.0,alley,0,5602714990,5407593500,0
0.0,1.0,0.0,0.0,0.5913288770432388,-0.6364973269907803,-0.13057417823035328,0.680495431922541,1.0,alley,6,5602714990,746912274,0
1.0,1.0,1.0,1.0,0.5983440865820991,1.0549981796253725,0.1807683251444087,0.6424539402284153,1.0,alley,6,5602714993,5715796029,0
1.0,1.0,1.0,1.0,0.599084373350426,0.9423358128887019,0.1928439420062828,0.4917845407408757,1.0,alley,6,5602714993,747050329,0
1.0,1.0,1.0,0.0,0.6181308656180143,-0.03905832169470631,-1.3518111909261201,0.6793436790208768,1.0,alley,6,5602714994,242433877,0
1.0,1.0,1.0,1.0,0.512116475038115,0.7463931866102964,-1.0425811001044596,0.5146436997823165,1.0,residential_neighborhood,5,5714355013,11680202623,0
1.0,1.0,1.0,0.0,0.6109708583847689,-0.9604206808892308,-0.6129615735262681,0.6511648891774702,1.0,residential_neighborhood,0,5714362106,11668716384,0
0.0,1.0,1.0,1.0,0.5299982974821001,0.6208565168909388,0.03043306735739924,0.5095862154091769,1.0,residential_neighborhood,5,5714372783,11680202585,0
0.0,1.0,1.0,1.0,0.5327572439547305,-0.08872446876328702,0.1861889353801842,0.5272948149605671,1.0,street,6,5714372783,2134147700,0
1.0,1.0,0.0,1.0,0.5138698044403037,-0.5473061513663544,-1.6694662681301793,0.5763656117721113,1.0,residential_neighborhood,2,5715346971,8318290283,0
1.0,1.0,0.0,1.0,0.5278099375878608,-1.166041086477994,-1.1442537150531316,0.5902143804625434,1.0,residential_neighborhood,0,5715346971,8677668427,0
1.0,1.0,1.0,1.0,0.598420336806125,-1.557748906713572,0.17469095047211608,0.6076788410683832,1.0,residential_neighborhood,0,5715793505,242433985,0
1.0,1.0,1.0,0.0,0.6306475450235134,0.6633296154098962,0.1386046903344214,0.568923651806866,1.0,alley,6,5715793506,6551974394,0
1.0,1.0,1.0,1.0,0.5983440865820991,1.0549981796253725,0.1807683251444087,0.6424539402284153,1.0,alley,6,5715796029,5602714993,0
1.0,1.0,1.0,1.0,0.5982360446205304,-1.236491250828792,0.15749240412836238,0.6170747724893781,1.0,residential_neighborhood,0,5715796030,6551939556,0
0.0,1.0,1.0,1.0,0.5789297637498219,0.3604136700784799,0.1897394407083862,0.6358115221777967,1.0,alley,5,5715801415,12029976378,0
1.0,1.0,0.0,0.0,0.5740361323930421,1.0604205376582179,-0.2180895476171647,0.5111144395311941,1.0,residential_neighborhood,5,5715801415,6551716764,0
0.0,1.0,1.0,1.0,0.4842821090291671,0.13634643159673562,-4.686526952991737,0.6879718683846611,1.0,alley,2,5715801416,1595999424,0
1.0,1.0,1.0,0.0,0.5720739253591769,-0.12661629596576013,-1.1498386381028005,0.5211564414534231,1.0,street,6,5819876051,321750915,0
0.0,1.0,1.0,0.0,0.3755264562478562,0.8839378484781291,-0.9574711333969016,0.666446656118768,1.0,street,5,5819914017,6533235869,0
0.0,1.0,1.0,1.0,0.40872483489495753,0.7537240657133243,-3.52766231431381,0.656383868432879,1.0,street,2,5819914017,8317572227,0
1.0,1.0,1.0,0.0,0.6341393491926719,-1.594453007626524,0.12107848842820508,0.5738459824811861,1.0,alley,0,5819914021,11659086135,0
0.0,1.0,0.0,0.0,0.5773980691578524,-0.4803209654082412,-0.20295110640126726,0.6661046807579517,1.0,bridge,3,5821774513,8595216694,0
0.0,1.0,0.0,1.0,0.5551135385115379,0.6203818670777177,0.05512721263955072,0.6722375218115807,1.0,highway,3,5821774513,9776176308,0
0.0,1.0,0.0,1.0,0.44486502066998906,1.3776534853062066,-2.307962347295042,0.664476475485048,1.0,crosswalk,2,5821774514,6970838876,0
1.0,1.0,1.0,1.0,0.5227280907005877,1.0933961118208568,-3.724223084996647,0.6069369235061968,1.0,driveway,2,5828275204,6551785937,0
0.0,1.0,1.0,1.0,0.5907840623483857,0.9456531025548579,0.14969524250295274,0.4154465142674648,1.0,residential_neighborhood,5,5828285160,248010407,0
1.0,1.0,1.0,1.0,0.5951901674434896,-0.19105258644531212,0.1928439420062828,0.6917694957705761,1.0,alley,6,5828285163,321740734,0
1.0,1.0,0.0,0.0,0.6102936616338217,-0.8640757215852441,0.06435385359066573,0.6476652614828711,1.0,alley,0,5828285163,321740735,0
1.0,1.0,1.0,0.0,0.5875162527605567,0.140821045048922,0.18855728254848753,0.6267317649636551,1.0,street,6,5828285166,6551785930,0
0.0,1.0,0.0,1.0,0.5036067474320723,0.6258610880050012,0.12636042581155146,0.6285792144392713,1.0,bridge,3,5828898452,24080825,0
0.0,1.0,0.0,1.0,0.6030001086799678,0.8092642380560617,0.11135029167551896,0.39808279417609604,1.0,residential_neighborhood,5,5831452914,12233693924,0
1.0,1.0,1.0,1.0,0.6100078595491187,-0.7473814765456209,0.1675642695467672,0.6634888678125928,1.0,residential_neighborhood,6,5837315458,237023975,0
1.0,1.0,1.0,1.0,0.578796108582019,-0.43413272085338356,0.08077868161254459,0.6520156566744353,1.0,alley,6,5837315458,237030320,0
0.0,1.0,1.0,1.0,0.6576705973362665,0.5659760078881688,0.1928439420062828,0.6748377888990862,1.0,highway,3,6046401629,1740120871,0
0.0,1.0,0.0,1.0,0.5706987110104659,0.761587329363565,0.016890817944662292,0.4008508018749469,1.0,residential_neighborhood,5,6265362740,12233670799,0
0.0,1.0,1.0,1.0,0.6530996794306699,0.7730800757570924,0.16661149401278025,0.6757445634957797,1.0,highway,3,6292473793,11535809124,0
0.0,1.0,1.0,1.0,0.5720039704369615,-0.38845255714661514,0.1749720290507093,0.6617067418937641,1.0,bridge,3,6292473793,1740120869,0
0.0,1.0,0.0,1.0,0.6534483279088504,-0.09141021011653103,0.1928439420062828,0.6785435793632881,1.0,highway,3,6292473794,11535809123,0
1.0,1.0,1.0,1.0,0.5780617081770835,0.9932976780552406,-1.2447696970965896,0.4476388658898024,1.0,residential_neighborhood,5,6317818904,11659196634,0
0.0,1.0,1.0,1.0,0.373925369431622,0.16298199015990641,-5.2547640766811305,0.6819306162727186,1.0,street,4,6332734529,5480867408,0
0.0,1.0,0.0,0.0,0.36219326248738315,1.1580312341573038,-11.924147309988383,0.6860109652472316,1.0,street,1,6332734529,5480867409,0
1.0,1.0,1.0,0.0,0.573044929777276,0.13242818649105564,-0.24924571910839544,0.6613220901355416,1.0,alley,6,6332734530,237033128,0
1.0,1.0,1.0,0.0,0.633826026838741,-0.5907437396769637,0.1928439420062828,0.6646683194451322,1.0,street,5,6337635390,321305921,0
0.0,1.0,0.0,0.0,0.3768654535743474,0.9652873586211711,-0.16505612364149383,0.6555099613053434,1.0,street,5,6369607704,25583898,0
0.0,1.0,0.0,0.0,0.2908758470525465,1.241313762842515,0.04787993763279289,0.6667120718576763,1.0,crosswalk,5,6369607704,25583995,0
1.0,1.0,0.0,1.0,0.6122252735047895,-1.7706258620597335,-0.026339896128101385,0.599123699230704,1.0,alley,0,6377320258,746028556,0
0.0,1.0,0.0,1.0,0.5737340191703778,0.5949693256809724,0.1928439420062828,0.6761091932873095,1.0,bridge,5,6387606868,6387606870,0
0.0,1.0,0.0,1.0,0.5737340191703778,0.5949693256809724,0.1928439420062828,0.6761091932873095,1.0,bridge,5,6387606870,6387606868,0
0.0,1.0,1.0,1.0,0.5720913532984426,1.2040623432974464,0.1928439420062828,0.665002881313148,0.0,bridge,3,6387606871,8462613383,0
1.0,1.0,1.0,1.0,0.6316726456152775,-1.7545610631910533,-0.47735279382769813,0.559871724111633,1.0,alley,0,6432403809,9813577879,0
1.0,1.0,1.0,0.0,0.6133729535341286,-2.152222591819738,-0.022899555510367552,0.6481228502464061,0.0,alley,0,6432403810,321738185,0
1.0,1.0,1.0,0.0,0.6449278646466742,-2.5374383561850418,0.1928439420062828,0.6177001643447908,1.0,alley,0,6432403810,9813577881,0
1.0,1.0,1.0,0.0,0.5393315616997684,1.064005829747244,0.1928439420062828,0.6244731660751154,1.0,residential_neighborhood,5,6451332418,31241710,0
1.0,1.0,1.0,0.0,0.5669861894977056,0.895490328132534,-0.6291291242236012,0.5970842325464116,1.0,street,5,6451332418,321748289,0
0.0,1.0,0.0,1.0,0.5687442127952318,0.1545363933002603,0.1464039334880292,0.35668744464189706,1.0,residential_neighborhood,5,6451382998,12233670799,0
1.0,1.0,0.0,1.0,0.569393977917058,0.6120550151077798,0.1853826028750737,0.40850307469967634,1.0,residential_neighborhood,5,6451382998,1981387469,0
1.0,1.0,1.0,1.0,0.6389250814105674,-0.3730632525480732,0.1928439420062828,0.6901693261353246,1.0,street,6,6527779409,1123090447,0
1.0,1.0,1.0,1.0,0.6024864540224082,0.10919019314355365,0.1928439420062828,0.3694845357439415,1.0,forest_road,6,6527779415,1123090457,0
1.0,1.0,1.0,0.0,0.6218204582152254,-0.5864924998732213,0.17983245065769768,0.453087355093697,1.0,residential_neighborhood,6,6527779415,7251659347,0
0.0,1.0,1.0,0.0,0.3344697295035677,0.7888121324303593,-2.227278190558682,0.6684862531456669,1.0,crosswalk,2,6533235868,6533235873,0
0.0,1.0,1.0,0.0,0.3755264562478562,0.8839378484781291,-0.9574711333969016,0.666446656118768,1.0,street,5,6533235869,5819914017,0
