has_crosswalk,has_traffic_sign,has_traffic_light,has_bicycle,obstruction_density,sidewalk_ratio,cycling_lane_coverage,greenery_ratio,road_condition,scene_label,highway,surface,Cluster,u,v,key
0.0,1.0,1.0,0.0,0.6124472267240706,-0.5030624197413937,-1.8889654333771364,0.555899127214937,1.0,alley,residential,asphalt,2,6551773016,6551974390,0
1.0,1.0,1.0,1.0,0.568045764095882,0.9381665575412781,-0.27647136073054485,0.4355831051238267,1.0,residential_neighborhood,residential,asphalt,0,6551773016,6551974390,0
1.0,1.0,0.0,1.0,0.600606638708828,-1.033920140464974,-0.4170116371457917,0.4549549147407848,1.0,alley,residential,asphalt,3,6551773016,6551974390,0
0.0,1.0,1.0,1.0,0.593541441078282,0.7001926506727503,0.015438922425893932,0.47191563039707796,1.0,residential_neighborhood,residential,asphalt,0,6551974390,6551773016,0
0.0,1.0,1.0,0.0,0.6124472267240706,-0.5030624197413937,-1.8889654333771364,0.555899127214937,1.0,alley,residential,asphalt,2,6551974390,6551773016,0
1.0,1.0,1.0,1.0,0.568045764095882,0.9381665575412781,-0.27647136073054485,0.4355831051238267,1.0,residential_neighborhood,residential,asphalt,0,6551974390,6551773016,0
1.0,1.0,0.0,1.0,0.600606638708828,-1.033920140464974,-0.4170116371457917,0.4549549147407848,1.0,alley,residential,asphalt,3,6551974390,6551773016,0
1.0,1.0,1.0,1.0,0.6187400960921446,-0.5393164288150055,0.07872974883949674,0.660125312254999,1.0,street,residential,asphalt,3,5407401512,11989011325,0
0.0,1.0,1.0,1.0,0.5970068883833783,-0.9940001396766885,-0.8867884925618124,0.676610315591242,1.0,alley,residential,asphalt,3,5407401512,11989011325,0
1.0,1.0,1.0,1.0,0.6187400960921446,-0.5393164288150055,0.07872974883949674,0.660125312254999,1.0,street,residential,asphalt,3,11989011325,5407401512,0
0.0,1.0,1.0,1.0,0.5970068883833783,-0.9940001396766885,-0.8867884925618124,0.676610315591242,1.0,alley,residential,asphalt,3,11989011325,5407401512,0
1.0,1.0,1.0,1.0,0.614002464508774,-1.4375271798220957,-0.5848141337765501,0.6470940267244858,1.0,alley,residential,asphalt,3,476288589,476288588,0
1.0,1.0,1.0,1.0,0.5541905142603248,-0.6507595352747041,-0.15747474651665433,0.6079403899639683,1.0,alley,residential,asphalt,3,476288589,476288588,0
0.0,1.0,1.0,1.0,0.6257515263167928,-0.4908113376641908,-0.9725838800603379,0.664159643686693,1.0,alley,residential,asphalt,3,476288589,476288588,0
1.0,1.0,1.0,1.0,0.614002464508774,-1.4375271798220957,-0.5848141337765501,0.6470940267244858,1.0,alley,residential,asphalt,3,476288588,476288589,0
1.0,1.0,1.0,1.0,0.5541905142603248,-0.6507595352747041,-0.15747474651665433,0.6079403899639683,1.0,alley,residential,asphalt,3,476288588,476288589,0
0.0,1.0,1.0,1.0,0.6257515263167928,-0.4908113376641908,-0.9725838800603379,0.664159643686693,1.0,alley,residential,asphalt,3,476288588,476288589,0
1.0,1.0,1.0,1.0,0.6387480781675652,-1.8618970097776728,0.07872974883949674,0.6846411055853355,1.0,alley,residential,,3,7251468975,7251468977,0
1.0,1.0,1.0,0.0,0.6256202610769357,-1.1436848067175271,-2.885390621530872,0.6902224582309567,1.0,alley,residential,,2,7251468975,7251468977,0
1.0,1.0,1.0,0.0,0.5683100789467069,-2.3561870736597434,-1.1168818291250215,0.6691325452650982,1.0,street,residential,,3,7251468975,7251468977,0
1.0,1.0,1.0,0.0,0.521674839005608,-2.4237648915144985,-3.344494979648386,0.6650017453253235,1.0,alley,residential,,2,7251468975,7251468977,0
1.0,1.0,1.0,0.0,0.5656388110841839,-2.2815309244084014,-0.4218957887318526,0.6664584906299459,1.0,street,residential,,3,7251468975,7251468977,0
1.0,1.0,1.0,0.0,0.5731612880293083,-2.4574586789617636,-1.4268552011898963,0.6658406612441494,1.0,street,residential,,3,7251468975,7251468977,0
1.0,1.0,1.0,0.0,0.5725209819697606,-2.4241020927537917,0.07872974883949674,0.6647310508770422,1.0,alley,residential,,3,7251468975,7251468977,0
1.0,1.0,1.0,1.0,0.6387480781675652,-1.8618970097776728,0.07872974883949674,0.6846411055853355,1.0,alley,residential,,3,7251468977,7251468975,0
1.0,1.0,1.0,0.0,0.6256202610769357,-1.1436848067175271,-2.885390621530872,0.6902224582309567,1.0,alley,residential,,2,7251468977,7251468975,0
1.0,1.0,1.0,0.0,0.5683100789467069,-2.3561870736597434,-1.1168818291250215,0.6691325452650982,1.0,street,residential,,3,7251468977,7251468975,0
1.0,1.0,1.0,0.0,0.521674839005608,-2.4237648915144985,-3.344494979648386,0.6650017453253235,1.0,alley,residential,,2,7251468977,7251468975,0
1.0,1.0,1.0,0.0,0.5656388110841839,-2.2815309244084014,-0.4218957887318526,0.6664584906299459,1.0,street,residential,,3,7251468977,7251468975,0
1.0,1.0,1.0,0.0,0.5731612880293083,-2.4574586789617636,-1.4268552011898963,0.6658406612441494,1.0,street,residential,,3,7251468977,7251468975,0
1.0,1.0,1.0,0.0,0.5725209819697606,-2.4241020927537917,0.07872974883949674,0.6647310508770422,1.0,alley,residential,,3,7251468977,7251468975,0
1.0,1.0,1.0,1.0,0.6134330573942588,-1.2136911638480683,-0.25447347780635293,0.6800730398520162,1.0,alley,residential,concrete,6,6555346490,321740656,0
1.0,1.0,1.0,1.0,0.6134330573942588,-1.2136911638480683,-0.25447347780635293,0.6800730398520162,1.0,alley,residential,concrete,6,321740656,6555346490,0
1.0,1.0,1.0,1.0,0.6073707200071952,-2.0764996487346865,0.07872974883949674,0.5524114571224112,1.0,alley,residential,concrete,6,237033490,237033487,0
1.0,1.0,1.0,1.0,0.6073707200071952,-2.0764996487346865,0.07872974883949674,0.5524114571224112,1.0,alley,residential,concrete,6,237033487,237033490,0
1.0,1.0,1.0,1.0,0.6270889891395864,-1.122911990943065,-0.2988318020966667,0.6699436877265755,1.0,street,residential,concrete,6,3734678706,11988912516,0
1.0,1.0,1.0,0.0,0.6079817986240843,-0.5877321785037023,-1.3405907098721859,0.6740983897665045,1.0,street,residential,concrete,6,3734678706,11988912516,0
1.0,1.0,1.0,0.0,0.6162631838026599,-0.16417097787984997,-8.684590327121656,0.6821826037076263,1.0,street,residential,concrete,1,3734678706,11988912516,0
1.0,1.0,1.0,0.0,0.6400293986797553,-1.3519162099453554,-1.7146876181072808,0.6908314229924227,1.0,street,residential,concrete,6,3734678706,11988912516,0
1.0,1.0,1.0,1.0,0.6156746964419544,-0.4663490073322245,-0.14195859888468151,0.6329231195339654,1.0,alley,residential,concrete,6,3734678706,11988912516,0
1.0,1.0,1.0,1.0,0.6270889891395864,-1.122911990943065,-0.2988318020966667,0.6699436877265755,1.0,street,residential,concrete,6,11988912516,3734678706,0
1.0,1.0,1.0,0.0,0.6079817986240843,-0.5877321785037023,-1.3405907098721859,0.6740983897665045,1.0,street,residential,concrete,6,11988912516,3734678706,0
1.0,1.0,1.0,0.0,0.6162631838026599,-0.16417097787984997,-8.684590327121656,0.6821826037076263,1.0,street,residential,concrete,1,11988912516,3734678706,0
1.0,1.0,1.0,0.0,0.6400293986797553,-1.3519162099453554,-1.7146876181072808,0.6908314229924227,1.0,street,residential,concrete,6,11988912516,3734678706,0
1.0,1.0,1.0,1.0,0.6156746964419544,-0.4663490073322245,-0.14195859888468151,0.6329231195339654,1.0,alley,residential,concrete,6,11988912516,3734678706,0
0.0,1.0,1.0,1.0,0.5758514714517022,0.04208217831601426,-4.655286726949127,0.6445900118814403,1.0,alley,service,,2,8462613392,8462613391,0
0.0,1.0,1.0,1.0,0.5758514714517022,0.04208217831601426,-4.655286726949127,0.6445900118814403,1.0,alley,service,,2,8462613391,8462613392,0
1.0,1.0,1.0,0.0,0.6400765593112329,-0.8550142978517253,-0.6344420695954789,0.6774229831414733,1.0,alley,residential,concrete,6,747050301,11990607679,0
1.0,1.0,1.0,0.0,0.6517474693983183,-1.1372821474829193,0.02452869063843778,0.6826724953663467,1.0,alley,residential,concrete,6,747050301,11990607679,0
1.0,1.0,1.0,0.0,0.6362257937252545,-1.2158002896946596,-0.3464877579679678,0.6781306253843415,1.0,street,residential,concrete,6,747050301,11990607679,0
1.0,1.0,1.0,0.0,0.6477458835777695,-1.0976959595846332,-0.16734043064472642,0.6724485511858465,1.0,alley,residential,concrete,6,747050301,11990607679,0
1.0,1.0,1.0,0.0,0.625558143072259,-1.575923275892839,0.07872974883949674,0.674971372017553,1.0,street,residential,concrete,6,747050301,11990607679,0
1.0,1.0,1.0,0.0,0.6400765593112329,-0.8550142978517253,-0.6344420695954789,0.6774229831414733,1.0,alley,residential,concrete,6,11990607679,747050301,0
1.0,1.0,1.0,0.0,0.6517474693983183,-1.1372821474829193,0.02452869063843778,0.6826724953663467,1.0,alley,residential,concrete,6,11990607679,747050301,0
1.0,1.0,1.0,0.0,0.6362257937252545,-1.2158002896946596,-0.3464877579679678,0.6781306253843415,1.0,street,residential,concrete,6,11990607679,747050301,0
1.0,1.0,1.0,0.0,0.6477458835777695,-1.0976959595846332,-0.16734043064472642,0.6724485511858465,1.0,alley,residential,concrete,6,11990607679,747050301,0
1.0,1.0,1.0,0.0,0.625558143072259,-1.575923275892839,0.07872974883949674,0.674971372017553,1.0,street,residential,concrete,6,11990607679,747050301,0
1.0,1.0,1.0,0.0,0.5787510258413205,1.0234552412858575,0.07872974883949674,0.6154000225318751,1.0,street,secondary,asphalt,0,9916294210,6533297224,0
1.0,1.0,1.0,1.0,0.5758252931708995,0.9367407179826893,0.07872974883949674,0.6319595132783558,1.0,street,secondary,asphalt,0,9916294210,6533297224,0
0.0,1.0,0.0,1.0,0.39510019413484454,1.1200733331207136,-7.439064084561014,0.6786474664017423,1.0,street,secondary,asphalt,4,9916294210,6533297224,0
0.0,1.0,1.0,1.0,0.4012802755690503,0.6678754176517755,-6.171392276190272,0.6759494811482144,1.0,street,secondary,asphalt,4,9916294210,6533297224,0
0.0,1.0,0.0,1.0,0.3658918236289904,1.1403986381909104,-4.827570552293405,0.6599523389674188,1.0,crosswalk,secondary,asphalt,4,9916294210,6533297224,0
0.0,1.0,0.0,1.0,0.3724579862295693,1.0387277701422708,-11.613117134523026,0.673743563551413,1.0,street,secondary,asphalt,1,9916294210,6533297224,0
0.0,1.0,1.0,0.0,0.3811035190342459,0.8166158680381405,-17.595528360201204,0.6425980903128076,1.0,crosswalk,secondary,asphalt,5,9916294210,6533297224,0
0.0,1.0,0.0,0.0,0.40669572603359105,1.2208480079690955,0.07872974883949674,0.6813178536308069,1.0,street,secondary,asphalt,0,9916294210,6533297224,0
0.0,1.0,1.0,0.0,0.3582314219378095,1.3108829500671886,-17.77486812135324,0.6855454011145203,1.0,street,secondary,asphalt,5,9916294210,6533297224,0
0.0,1.0,1.0,1.0,0.4042174217905089,0.645258764953027,-13.522383887849031,0.676763000025538,1.0,street,secondary,asphalt,7,9916294210,6533297224,0
0.0,1.0,1.0,1.0,0.38215267902236605,1.2717802712191308,-6.443359711177363,0.6758856389659452,1.0,street,secondary,asphalt,4,9916294210,6533297224,0
0.0,1.0,1.0,1.0,0.35212753762667615,1.0319936798790723,-7.938985414997127,0.6644042904599525,1.0,crosswalk,secondary,asphalt,4,9916294210,6533297224,0
0.0,1.0,1.0,1.0,0.3913464448803169,0.6155322874517042,-16.65653994256708,0.6840759782515504,1.0,street,secondary,asphalt,5,9916294210,6533297224,0
0.0,1.0,0.0,0.0,0.39859560121164694,0.5149500674079789,-8.517386695103026,0.6538457795549097,1.0,street,secondary,asphalt,1,9916294210,6533297224,0
0.0,1.0,1.0,0.0,0.3645014672648878,0.6560715690962212,0.07872974883949674,0.681810276375016,1.0,crosswalk,secondary,asphalt,0,9916294210,6533297224,0
0.0,1.0,0.0,1.0,0.4098693236931076,0.6923056311510319,-7.708736530115562,0.659799330563108,1.0,highway,secondary,asphalt,4,9916294210,6533297224,0
0.0,1.0,1.0,1.0,0.3752837407206869,0.6309061920789061,-6.65588140024533,0.6830585468995537,1.0,street,secondary,asphalt,4,9916294210,6533297224,0
0.0,1.0,1.0,1.0,0.3767026344151668,0.7607059740031246,-9.840740710173096,0.6832676782419139,1.0,street,secondary,asphalt,1,9916294210,6533297224,0
1.0,1.0,1.0,1.0,0.6108876709189017,0.21290036256007,-5.218763468607313,0.5951355470822545,1.0,street,secondary,asphalt,4,9916294210,6533297224,0
1.0,1.0,1.0,0.0,0.5787510258413205,1.0234552412858575,0.07872974883949674,0.6154000225318751,1.0,street,secondary,asphalt,0,6533297224,9916294210,0
1.0,1.0,1.0,1.0,0.5758252931708995,0.9367407179826893,0.07872974883949674,0.6319595132783558,1.0,street,secondary,asphalt,0,6533297224,9916294210,0
0.0,1.0,0.0,1.0,0.39510019413484454,1.1200733331207136,-7.439064084561014,0.6786474664017423,1.0,street,secondary,asphalt,4,6533297224,9916294210,0
0.0,1.0,1.0,1.0,0.4012802755690503,0.6678754176517755,-6.171392276190272,0.6759494811482144,1.0,street,secondary,asphalt,4,6533297224,9916294210,0
0.0,1.0,0.0,1.0,0.3658918236289904,1.1403986381909104,-4.827570552293405,0.6599523389674188,1.0,crosswalk,secondary,asphalt,4,6533297224,9916294210,0
0.0,1.0,0.0,1.0,0.3724579862295693,1.0387277701422708,-11.613117134523026,0.673743563551413,1.0,street,secondary,asphalt,1,6533297224,9916294210,0
0.0,1.0,1.0,0.0,0.3811035190342459,0.8166158680381405,-17.595528360201204,0.6425980903128076,1.0,crosswalk,secondary,asphalt,5,6533297224,9916294210,0
0.0,1.0,0.0,0.0,0.40669572603359105,1.2208480079690955,0.07872974883949674,0.6813178536308069,1.0,street,secondary,asphalt,0,6533297224,9916294210,0
0.0,1.0,1.0,0.0,0.3582314219378095,1.3108829500671886,-17.77486812135324,0.6855454011145203,1.0,street,secondary,asphalt,5,6533297224,9916294210,0
0.0,1.0,1.0,1.0,0.4042174217905089,0.645258764953027,-13.522383887849031,0.676763000025538,1.0,street,secondary,asphalt,7,6533297224,9916294210,0
0.0,1.0,1.0,1.0,0.38215267902236605,1.2717802712191308,-6.443359711177363,0.6758856389659452,1.0,street,secondary,asphalt,4,6533297224,9916294210,0
0.0,1.0,1.0,1.0,0.35212753762667615,1.0319936798790723,-7.938985414997127,0.6644042904599525,1.0,crosswalk,secondary,asphalt,4,6533297224,9916294210,0
0.0,1.0,1.0,1.0,0.3913464448803169,0.6155322874517042,-16.65653994256708,0.6840759782515504,1.0,street,secondary,asphalt,5,6533297224,9916294210,0
0.0,1.0,0.0,0.0,0.39859560121164694,0.5149500674079789,-8.517386695103026,0.6538457795549097,1.0,street,secondary,asphalt,1,6533297224,9916294210,0
0.0,1.0,1.0,0.0,0.3645014672648878,0.6560715690962212,0.07872974883949674,0.681810276375016,1.0,crosswalk,secondary,asphalt,0,6533297224,9916294210,0
0.0,1.0,0.0,1.0,0.4098693236931076,0.6923056311510319,-7.708736530115562,0.659799330563108,1.0,highway,secondary,asphalt,4,6533297224,9916294210,0
0.0,1.0,1.0,1.0,0.3752837407206869,0.6309061920789061,-6.65588140024533,0.6830585468995537,1.0,street,secondary,asphalt,4,6533297224,9916294210,0
0.0,1.0,1.0,1.0,0.3767026344151668,0.7607059740031246,-9.840740710173096,0.6832676782419139,1.0,street,secondary,asphalt,1,6533297224,9916294210,0
1.0,1.0,1.0,1.0,0.6108876709189017,0.21290036256007,-5.218763468607313,0.5951355470822545,1.0,street,secondary,asphalt,4,6533297224,9916294210,0
0.0,1.0,1.0,1.0,0.5397555140518585,0.6861804979358564,-8.279028652057951,0.6903120557241053,1.0,street,primary,asphalt,4,331134372,6773494901,0
0.0,1.0,1.0,1.0,0.5379887535919128,0.5817849169909454,-7.020995100449805,0.6912252845383877,1.0,street,primary,asphalt,4,331134372,6773494901,0
0.0,1.0,1.0,0.0,0.5242030081361918,0.8586510971783702,-1.6150533199435713,0.6899177652579418,1.0,street,primary,asphalt,0,331134372,6773494901,0
0.0,1.0,0.0,0.0,0.46526034256282406,0.47033065543001273,-0.14891469560494724,0.6913018211139603,1.0,street,primary,asphalt,0,331134372,6773494901,0
0.0,1.0,1.0,1.0,0.4911945012139523,1.1576352412848085,-3.10602879126135,0.6902680704820672,1.0,street,primary,asphalt,2,331134372,6773494901,0
1.0,1.0,1.0,0.0,0.49924272056271113,0.8707426804126387,0.07872974883949674,0.49641291638815677,1.0,highway,primary,asphalt,0,331134372,6773494901,0
0.0,1.0,1.0,1.0,0.5057243036998096,0.9163266505167427,0.07872974883949674,0.5664879368370648,1.0,crosswalk,primary,asphalt,0,331134372,6773494901,0
0.0,1.0,1.0,1.0,0.5397555140518585,0.6861804979358564,-8.279028652057951,0.6903120557241053,1.0,street,primary,asphalt,4,6773494901,331134372,0
0.0,1.0,1.0,1.0,0.5379887535919128,0.5817849169909454,-7.020995100449805,0.6912252845383877,1.0,street,primary,asphalt,4,6773494901,331134372,0
0.0,1.0,1.0,0.0,0.5242030081361918,0.8586510971783702,-1.6150533199435713,0.6899177652579418,1.0,street,primary,asphalt,0,6773494901,331134372,0
0.0,1.0,0.0,0.0,0.46526034256282406,0.47033065543001273,-0.14891469560494724,0.6913018211139603,1.0,street,primary,asphalt,0,6773494901,331134372,0
0.0,1.0,1.0,1.0,0.4911945012139523,1.1576352412848085,-3.10602879126135,0.6902680704820672,1.0,street,primary,asphalt,2,6773494901,331134372,0
1.0,1.0,1.0,0.0,0.49924272056271113,0.8707426804126387,0.07872974883949674,0.49641291638815677,1.0,highway,primary,asphalt,0,6773494901,331134372,0
0.0,1.0,1.0,1.0,0.5057243036998096,0.9163266505167427,0.07872974883949674,0.5664879368370648,1.0,crosswalk,primary,asphalt,0,6773494901,331134372,0
1.0,1.0,1.0,1.0,0.6169463582112192,-1.291445068237979,-0.93192534192609,0.576465165576154,1.0,residential_neighborhood,residential,asphalt,3,476288527,7185447805,0
1.0,1.0,1.0,1.0,0.6359144402110415,-1.1098242150153168,0.07872974883949674,0.6514139954509204,1.0,alley,residential,asphalt,3,476288527,7185447805,0
1.0,1.0,1.0,1.0,0.5996225528379187,-1.2791557215227127,-0.44243427232452437,0.6750398111032798,1.0,alley,residential,asphalt,3,476288527,7185447805,0
1.0,1.0,1.0,1.0,0.5518076163340685,0.32817144454159014,0.07872974883949674,0.6701718531848294,1.0,alley,residential,asphalt,0,476288527,7185447805,0
1.0,1.0,1.0,1.0,0.6141349294223578,-1.2632190143336959,0.07872974883949674,0.6037742825755972,1.0,alley,residential,asphalt,3,476288527,7185447805,0
1.0,1.0,1.0,1.0,0.6076716662589545,-0.6397977059932866,0.07872974883949674,0.4765148169818964,1.0,residential_neighborhood,residential,asphalt,3,476288527,7185447805,0
1.0,1.0,1.0,1.0,0.6169463582112192,-1.291445068237979,-0.93192534192609,0.576465165576154,1.0,residential_neighborhood,residential,asphalt,3,7185447805,476288527,0
1.0,1.0,1.0,1.0,0.6359144402110415,-1.1098242150153168,0.07872974883949674,0.6514139954509204,1.0,alley,residential,asphalt,3,7185447805,476288527,0
1.0,1.0,1.0,1.0,0.5996225528379187,-1.2791557215227127,-0.44243427232452437,0.6750398111032798,1.0,alley,residential,asphalt,3,7185447805,476288527,0
1.0,1.0,1.0,1.0,0.5518076163340685,0.32817144454159014,0.07872974883949674,0.6701718531848294,1.0,alley,residential,asphalt,0,7185447805,476288527,0
1.0,1.0,1.0,1.0,0.6141349294223578,-1.2632190143336959,0.07872974883949674,0.6037742825755972,1.0,alley,residential,asphalt,3,7185447805,476288527,0
1.0,1.0,1.0,1.0,0.6076716662589545,-0.6397977059932866,0.07872974883949674,0.4765148169818964,1.0,residential_neighborhood,residential,asphalt,3,7185447805,476288527,0
1.0,1.0,1.0,1.0,0.5813065650169191,-0.05370346378014397,0.07872974883949674,0.6172060273245624,1.0,street,footway,concrete,8,10909607974,10909607976,0
1.0,1.0,1.0,1.0,0.5738425912210453,-0.2332964935424524,-2.8442793819973016,0.663906441503398,1.0,street,footway,concrete,2,10909607974,10909607976,0
1.0,1.0,1.0,1.0,0.5813065650169191,-0.05370346378014397,0.07872974883949674,0.6172060273245624,1.0,street,footway,concrete,8,10909607976,10909607974,0
1.0,1.0,1.0,1.0,0.5738425912210453,-0.2332964935424524,-2.8442793819973016,0.663906441503398,1.0,street,footway,concrete,2,10909607976,10909607974,0
1.0,1.0,1.0,1.0,0.5639983204137751,0.9181320377304041,-0.13879958173331222,0.48498050825486666,1.0,residential_neighborhood,secondary,asphalt,0,6551716761,321740735,0
1.0,1.0,1.0,1.0,0.5639983204137751,0.9181320377304041,-0.13879958173331222,0.48498050825486666,1.0,residential_neighborhood,secondary,asphalt,0,321740735,6551716761,0
1.0,1.0,1.0,0.0,0.6358661079687543,-0.7918338376950017,0.04073835290417514,0.6878789491170545,1.0,alley,residential,concrete,6,8317598688,1190345314,0
1.0,1.0,1.0,0.0,0.6358661079687543,-0.7918338376950017,0.04073835290417514,0.6878789491170545,1.0,alley,residential,concrete,6,1190345314,8317598688,0
1.0,1.0,0.0,1.0,0.5910001936273697,1.180809123555248,0.06370172900556265,0.34730881330145796,1.0,residential_neighborhood,tertiary,,8,11664682736,4196499460,0
1.0,1.0,0.0,1.0,0.602298729360389,1.267726571073255,0.07059308077488649,0.34556054569524586,1.0,residential_neighborhood,tertiary,,8,11664682736,4196499460,0
1.0,1.0,0.0,1.0,0.5917406035895726,1.1830932044165405,0.07872974883949674,0.34234817835871345,1.0,residential_neighborhood,tertiary,,8,11664682736,4196499460,0
1.0,1.0,0.0,1.0,0.595483631114583,1.1419445821313843,0.07872974883949674,0.34402506800274857,1.0,residential_neighborhood,tertiary,,8,11664682736,4196499460,0
1.0,1.0,0.0,1.0,0.5892283550631329,1.1500438049360822,0.07872974883949674,0.3418433803759342,1.0,residential_neighborhood,tertiary,,8,11664682736,4196499460,0
1.0,1.0,0.0,1.0,0.5923254857633785,1.1451183484869485,0.07872974883949674,0.34609382902701974,1.0,residential_neighborhood,tertiary,,8,11664682736,4196499460,0
1.0,1.0,0.0,1.0,0.5917080483678511,1.1960008269798208,0.07872974883949674,0.3465337289430675,1.0,residential_neighborhood,tertiary,,8,11664682736,4196499460,0
1.0,1.0,0.0,1.0,0.5906184340746438,1.1325966300786945,0.07872974883949674,0.34774954699535554,1.0,residential_neighborhood,tertiary,,8,11664682736,4196499460,0
1.0,1.0,0.0,1.0,0.5913229362555277,1.201448120853578,0.07872974883949674,0.3439990432065964,1.0,residential_neighborhood,tertiary,,8,11664682736,4196499460,0
1.0,1.0,0.0,1.0,0.6196750107934957,1.1997839305152127,0.07872974883949674,0.35397329952237927,1.0,residential_neighborhood,tertiary,,8,11664682736,4196499460,0
1.0,1.0,0.0,1.0,0.5812429825269455,1.0901519981247059,0.07872974883949674,0.34490367145587403,1.0,residential_neighborhood,tertiary,,8,11664682736,4196499460,0
1.0,1.0,0.0,1.0,0.5910001936273697,1.180809123555248,0.06370172900556265,0.34730881330145796,1.0,residential_neighborhood,tertiary,,8,4196499460,11664682736,0
1.0,1.0,0.0,1.0,0.602298729360389,1.267726571073255,0.07059308077488649,0.34556054569524586,1.0,residential_neighborhood,tertiary,,8,4196499460,11664682736,0
1.0,1.0,0.0,1.0,0.5917406035895726,1.1830932044165405,0.07872974883949674,0.34234817835871345,1.0,residential_neighborhood,tertiary,,8,4196499460,11664682736,0
1.0,1.0,0.0,1.0,0.595483631114583,1.1419445821313843,0.07872974883949674,0.34402506800274857,1.0,residential_neighborhood,tertiary,,8,4196499460,11664682736,0
1.0,1.0,0.0,1.0,0.5892283550631329,1.1500438049360822,0.07872974883949674,0.3418433803759342,1.0,residential_neighborhood,tertiary,,8,4196499460,11664682736,0
1.0,1.0,0.0,1.0,0.5923254857633785,1.1451183484869485,0.07872974883949674,0.34609382902701974,1.0,residential_neighborhood,tertiary,,8,4196499460,11664682736,0
1.0,1.0,0.0,1.0,0.5917080483678511,1.1960008269798208,0.07872974883949674,0.3465337289430675,1.0,residential_neighborhood,tertiary,,8,4196499460,11664682736,0
1.0,1.0,0.0,1.0,0.5906184340746438,1.1325966300786945,0.07872974883949674,0.34774954699535554,1.0,residential_neighborhood,tertiary,,8,4196499460,11664682736,0
1.0,1.0,0.0,1.0,0.5913229362555277,1.201448120853578,0.07872974883949674,0.3439990432065964,1.0,residential_neighborhood,tertiary,,8,4196499460,11664682736,0
1.0,1.0,0.0,1.0,0.6196750107934957,1.1997839305152127,0.07872974883949674,0.35397329952237927,1.0,residential_neighborhood,tertiary,,8,4196499460,11664682736,0
1.0,1.0,0.0,1.0,0.5812429825269455,1.0901519981247059,0.07872974883949674,0.34490367145587403,1.0,residential_neighborhood,tertiary,,8,4196499460,11664682736,0
1.0,1.0,1.0,0.0,0.6224218588481134,-1.215253997503415,-0.26790492570215396,0.5992733206972436,1.0,residential_neighborhood,residential,,3,746912274,10940906116,0
1.0,1.0,1.0,0.0,0.6181887061187213,-1.375407076109618,-0.1556652722112083,0.6136944707207962,1.0,alley,residential,,3,746912274,10940906116,0
0.0,1.0,1.0,1.0,0.5972270586812061,-0.9158824834357034,-0.08719185789843611,0.6915114456875202,1.0,alley,residential,,3,746912274,10940906116,0
1.0,1.0,1.0,1.0,0.6029709052341186,-1.0828166382668434,-0.5474698966156031,0.6018924379445622,1.0,alley,residential,,3,746912274,10940906116,0
1.0,1.0,1.0,0.0,0.598966784284905,-0.9161745880308861,0.07872974883949674,0.5949534009714464,1.0,alley,residential,,3,746912274,10940906116,0
1.0,1.0,1.0,0.0,0.6241657705880918,-1.3155259339935779,0.07872974883949674,0.5996613945867413,1.0,street,residential,,3,746912274,10940906116,0
1.0,1.0,1.0,0.0,0.6033915740433436,-0.9314984903792394,0.05726681660570882,0.6878609342252079,1.0,alley,residential,,3,746912274,10940906116,0
1.0,1.0,1.0,1.0,0.6067896120277344,-1.1212858987901153,0.07872974883949674,0.6792886910451646,1.0,alley,residential,,3,746912274,10940906116,0
1.0,1.0,1.0,0.0,0.6208230339251072,-1.1621480217849227,0.07872974883949674,0.5725460004823022,1.0,alley,residential,,3,746912274,10940906116,0
1.0,1.0,1.0,1.0,0.5808880973429964,-1.2625425128094132,0.07872974883949674,0.6848116616635225,1.0,street,residential,,3,746912274,10940906116,0
1.0,1.0,1.0,0.0,0.6224218588481134,-1.215253997503415,-0.26790492570215396,0.5992733206972436,1.0,residential_neighborhood,residential,,3,10940906116,746912274,0
1.0,1.0,1.0,0.0,0.6181887061187213,-1.375407076109618,-0.1556652722112083,0.6136944707207962,1.0,alley,residential,,3,10940906116,746912274,0
0.0,1.0,1.0,1.0,0.5972270586812061,-0.9158824834357034,-0.08719185789843611,0.6915114456875202,1.0,alley,residential,,3,10940906116,746912274,0
1.0,1.0,1.0,1.0,0.6029709052341186,-1.0828166382668434,-0.5474698966156031,0.6018924379445622,1.0,alley,residential,,3,10940906116,746912274,0
1.0,1.0,1.0,0.0,0.598966784284905,-0.9161745880308861,0.07872974883949674,0.5949534009714464,1.0,alley,residential,,3,10940906116,746912274,0
1.0,1.0,1.0,0.0,0.6241657705880918,-1.3155259339935779,0.07872974883949674,0.5996613945867413,1.0,street,residential,,3,10940906116,746912274,0
1.0,1.0,1.0,0.0,0.6033915740433436,-0.9314984903792394,0.05726681660570882,0.6878609342252079,1.0,alley,residential,,3,10940906116,746912274,0
1.0,1.0,1.0,1.0,0.6067896120277344,-1.1212858987901153,0.07872974883949674,0.6792886910451646,1.0,alley,residential,,3,10940906116,746912274,0
1.0,1.0,1.0,0.0,0.6208230339251072,-1.1621480217849227,0.07872974883949674,0.5725460004823022,1.0,alley,residential,,3,10940906116,746912274,0
1.0,1.0,1.0,1.0,0.5808880973429964,-1.2625425128094132,0.07872974883949674,0.6848116616635225,1.0,street,residential,,3,10940906116,746912274,0
