u,v,key,geometry,SU_foot,SU_highway,SU_ALLEY,SU_lit,SU_maxspeed,SU_sidewalk,SU_PARKING_SUBTAGS,SU_TAG_crossing,SU_EDSA_accident_component,SU_motor_vehicle,SU_FROM_IMAGES_road_condition,SU_FROM_IMAGES_has_traffic_light,SU_FROM_IMAGES_has_crosswalk,MU_traffic_volume,MU_traffic_speed,MU_accident_risk,MU_safety_of_crossings,SU_FROM_IMAGES_sidewalk_ratio_binned,SU_FROM_IMAGES_greenery_ratio_binned,SU_FROM_IMAGES_obstruction_density_binned,MU_convenience_binned,MU_attractiveness_binned,MU_safety_of_sidewalks_binned,cluster
6533297199,6533297219,0,"LINESTRING (121.03690338134766 14.582649230957031, 121.03697967529297 14.58297061920166)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,1,2,0,1,2,2,3
746028562,9537480300,0,"LINESTRING (121.03707885742188 14.58341121673584, 121.03709411621094 14.583460807800293)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
746028562,6533297199,0,"LINESTRING (121.03697967529297 14.58297061920166, 121.03707885742188 14.58341121673584)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,1,2,0,1,2,2,3
6533297219,6533297199,0,"LINESTRING (121.03690338134766 14.582649230957031, 121.03697967529297 14.58297061920166)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,1,2,0,1,2,2,3
6533297219,9916294210,0,"LINESTRING (121.03690338134766 14.582629203796387, 121.03690338134766 14.582649230957031)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,1,2,1,1,2,2,3
6533297219,6533297218,0,"LINESTRING (121.036865234375 14.582659721374512, 121.03690338134766 14.582649230957031)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
9537480298,9537480299,0,"LINESTRING (121.03715515136719 14.583444595336914, 121.03727722167969 14.583413124084473)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
9537480298,9537480300,0,"LINESTRING (121.03709411621094 14.583460807800293, 121.03715515136719 14.583444595336914)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6533297216,6533297211,0,"LINESTRING (121.03675079345703 14.582767486572266, 121.0367431640625 14.582738876342773)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6533297216,6533297212,0,"LINESTRING (121.03675842285156 14.582809448242188, 121.03675079345703 14.582767486572266)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6533297211,6533297210,0,"LINESTRING (121.0367431640625 14.582738876342773, 121.03675079345703 14.582703590393066)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6533297211,6533297216,0,"LINESTRING (121.03675079345703 14.582767486572266, 121.0367431640625 14.582738876342773)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6533297212,6533297216,0,"LINESTRING (121.03675842285156 14.582809448242188, 121.03675079345703 14.582767486572266)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6533297212,6533297213,0,"LINESTRING (121.0367660522461 14.582839965820312, 121.03675842285156 14.582809448242188)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6533297210,6533297209,0,"LINESTRING (121.03675079345703 14.582703590393066, 121.03677368164062 14.582673072814941)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6533297210,6533297211,0,"LINESTRING (121.0367431640625 14.582738876342773, 121.03675079345703 14.582703590393066)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6533297209,6533297215,0,"LINESTRING (121.03677368164062 14.582673072814941, 121.03681182861328 14.582651138305664)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6533297209,6533297210,0,"LINESTRING (121.03675079345703 14.582703590393066, 121.03677368164062 14.582673072814941)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
11990941980,7345739629,0,"LINESTRING (121.03663635253906 14.582608222961426, 121.03606414794922 14.582749366760254)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2,2,4,2,3,3,0
11990941980,7345739628,0,"LINESTRING (121.03678894042969 14.58257007598877, 121.03663635253906 14.582608222961426)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1,2,2,1,2,2,12
8176038734,8176038732,0,"LINESTRING (121.03661346435547 14.581832885742188, 121.03656005859375 14.58159065246582)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
8176038734,6538497037,0,"LINESTRING (121.0367431640625 14.582353591918945, 121.03661346435547 14.581832885742188)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,1,2,2,1,2,2,3
8176038734,10909607966,0,"LINESTRING (121.03659057617188 14.581838607788086, 121.03661346435547 14.581832885742188)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
8377874719,6538497037,0,"LINESTRING (121.03665161132812 14.58237361907959, 121.0367431640625 14.582353591918945)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
8377874719,6538497038,0,"LINESTRING (121.0364990234375 14.582409858703613, 121.03665161132812 14.58237361907959)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
8176038732,6533297225,0,"LINESTRING (121.03656005859375 14.58159065246582, 121.03648376464844 14.581329345703125)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
8176038732,8176038734,0,"LINESTRING (121.03661346435547 14.581832885742188, 121.03656005859375 14.58159065246582)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
8176038732,10909607967,0,"LINESTRING (121.03653717041016 14.581594467163086, 121.03656005859375 14.58159065246582)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
10909607966,8176038734,0,"LINESTRING (121.03659057617188 14.581838607788086, 121.03661346435547 14.581832885742188)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
10909607966,10909607967,0,"LINESTRING (121.03659057617188 14.581838607788086, 121.03653717041016 14.581594467163086)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
10909607966,8176038735,0,"LINESTRING (121.03644561767578 14.581872940063477, 121.03659057617188 14.581838607788086)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6533297225,25584032,0,"LINESTRING (121.03648376464844 14.581329345703125, 121.03632354736328 14.580620765686035)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.5,0.0,0.0,0.5,0.0,0.0,1,2,2,1,2,2,3
6533297225,6533297223,0,"LINESTRING (121.03648376464844 14.581329345703125, 121.03652954101562 14.581319808959961)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6533297225,8176038732,0,"LINESTRING (121.03656005859375 14.58159065246582, 121.03648376464844 14.581329345703125)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
6533297225,10909607969,0,"LINESTRING (121.03646087646484 14.581335067749023, 121.03648376464844 14.581329345703125)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
10909607967,8176038732,0,"LINESTRING (121.03653717041016 14.581594467163086, 121.03656005859375 14.58159065246582)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
10909607967,10909607969,0,"LINESTRING (121.03653717041016 14.581594467163086, 121.03646087646484 14.581335067749023)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-1.0,1,1,2,1,2,2,6
10909607967,8176038733,0,"LINESTRING (121.03643035888672 14.581611633300781, 121.03653717041016 14.581594467163086)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,1,1,2,1,2,2,5
10909607967,10909607966,0,"LINESTRING (121.03659057617188 14.581838607788086, 121.03653717041016 14.581594467163086)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
25584032,8176038730,0,"LINESTRING (121.03632354736328 14.580620765686035, 121.03629302978516 14.58054256439209)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,2,1,2,2,3
25584032,6533297225,0,"LINESTRING (121.03648376464844 14.581329345703125, 121.03632354736328 14.580620765686035)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.5,0.0,0.0,0.5,0.0,0.0,1,2,2,1,2,2,3
6533297223,6533297224,0,"LINESTRING (121.03652954101562 14.581319808959961, 121.03657531738281 14.581310272216797)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6533297223,6533297225,0,"LINESTRING (121.03648376464844 14.581329345703125, 121.03652954101562 14.581319808959961)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
10909607969,6533297225,0,"LINESTRING (121.03646087646484 14.581335067749023, 121.03648376464844 14.581329345703125)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
10909607969,10909607970,0,"LINESTRING (121.03646087646484 14.581335067749023, 121.03629302978516 14.580644607543945)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,1,2,2,1,2,2,5
10909607969,10909607967,0,"LINESTRING (121.03653717041016 14.581594467163086, 121.03646087646484 14.581335067749023)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-1.0,1,1,2,1,2,2,6
8176038730,8176038728,0,"LINESTRING (121.03629302978516 14.58054256439209, 121.03622436523438 14.580351829528809)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
8176038730,25584032,0,"LINESTRING (121.03632354736328 14.580620765686035, 121.03629302978516 14.58054256439209)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,2,1,2,2,3
8176038728,25584030,0,"LINESTRING (121.03622436523438 14.580351829528809, 121.03604125976562 14.579817771911621)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
8176038728,8176038730,0,"LINESTRING (121.03629302978516 14.58054256439209, 121.03622436523438 14.580351829528809)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
25584030,6533297227,0,"LINESTRING (121.03604125976562 14.579817771911621, 121.03601837158203 14.579754829406738)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
25584030,25584031,0,"LINESTRING (121.03604125976562 14.579817771911621, 121.0361099243164 14.579794883728027)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,1.0,2,2,4,2,3,3,0
25584030,8176038728,0,"LINESTRING (121.03622436523438 14.580351829528809, 121.03604125976562 14.579817771911621)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
6533297227,25583819,0,"LINESTRING (121.03601837158203 14.579754829406738, 121.03595733642578 14.579622268676758)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
6533297227,25584030,0,"LINESTRING (121.03604125976562 14.579817771911621, 121.03601837158203 14.579754829406738)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
25584031,25584033,0,"LINESTRING (121.0361099243164 14.579794883728027, 121.03640747070312 14.580574035644531)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.5,0.0,-1.0,1,2,0,1,2,2,3
25584031,6533297226,0,"LINESTRING (121.03610229492188 14.5797700881958, 121.0361099243164 14.579794883728027)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
25584031,25584030,0,"LINESTRING (121.03604125976562 14.579817771911621, 121.0361099243164 14.579794883728027)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,1.0,2,2,4,2,3,3,0
6533297226,25584031,0,"LINESTRING (121.03610229492188 14.5797700881958, 121.0361099243164 14.579794883728027)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
6533297226,5480867409,0,"LINESTRING (121.03591918945312 14.57944393157959, 121.03610229492188 14.5797700881958)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.5,0.0,-1.0,1,2,0,1,2,2,3
25584033,9537502770,0,"LINESTRING (121.03640747070312 14.580574035644531, 121.03654479980469 14.581194877624512)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.5,0.0,-1.0,1,2,0,1,2,2,3
25584033,25584031,0,"LINESTRING (121.0361099243164 14.579794883728027, 121.03640747070312 14.580574035644531)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.5,0.0,-1.0,1,2,0,1,2,2,3
9537502770,6533297224,0,"LINESTRING (121.03654479980469 14.581194877624512, 121.03657531738281 14.581310272216797)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.5,0.0,-1.0,1,2,0,1,2,2,3
9537502770,25584033,0,"LINESTRING (121.03640747070312 14.580574035644531, 121.03654479980469 14.581194877624512)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.5,0.0,-1.0,1,2,0,1,2,2,3
6533297224,9916294210,0,"LINESTRING (121.03657531738281 14.581310272216797, 121.03690338134766 14.582629203796387)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.5,0.0,-1.0,1,2,0,1,2,2,3
6533297224,9537502770,0,"LINESTRING (121.03654479980469 14.581194877624512, 121.03657531738281 14.581310272216797)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.5,0.0,-1.0,1,2,0,1,2,2,3
6533297224,6533297223,0,"LINESTRING (121.03652954101562 14.581319808959961, 121.03657531738281 14.581310272216797)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
9916294210,6533297219,0,"LINESTRING (121.03690338134766 14.582629203796387, 121.03690338134766 14.582649230957031)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,1,2,1,1,2,2,3
9916294210,6533297224,0,"LINESTRING (121.03657531738281 14.581310272216797, 121.03690338134766 14.582629203796387)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.5,0.0,-1.0,1,2,0,1,2,2,3
10909607970,10909607971,0,"LINESTRING (121.03629302978516 14.580644607543945, 121.03626251220703 14.580552101135254)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
10909607970,10909607969,0,"LINESTRING (121.03646087646484 14.581335067749023, 121.03629302978516 14.580644607543945)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,1,2,2,1,2,2,5
237033494,5480867409,0,"LINESTRING (121.03630065917969 14.579296112060547, 121.03591918945312 14.57944393157959)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1,2,2,1,2,4,8
237033494,1193726151,0,"LINESTRING (121.03652954101562 14.579236030578613, 121.03630065917969 14.579296112060547)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.5,0.0,0.0,0.0,1,2,2,1,2,4,8
6533422563,6533422562,0,"LINESTRING (121.03316497802734 14.576826095581055, 121.03319549560547 14.576793670654297)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6533422561,11703500343,0,"LINESTRING (121.03321075439453 14.57677936553955, 121.033203125 14.576759338378906)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6533422561,6533422562,0,"LINESTRING (121.03319549560547 14.576793670654297, 121.03321075439453 14.57677936553955)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6533422561,6533422570,0,"LINESTRING (121.03327941894531 14.576844215393066, 121.03321075439453 14.57677936553955)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
7198118642,6533422565,0,"LINESTRING (121.0328598022461 14.576384544372559, 121.03312683105469 14.576642990112305)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
7198118642,8375428528,0,"LINESTRING (121.03279113769531 14.576310157775879, 121.0328598022461 14.576384544372559)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
11697373667,11697373666,0,"LINESTRING (121.03227233886719 14.577022552490234, 121.03223419189453 14.577268600463867)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
11697373667,11994820926,0,"LINESTRING (121.03228759765625 14.576964378356934, 121.03227233886719 14.577022552490234)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
11697373667,11994820928,0,"LINESTRING (121.03234100341797 14.577025413513184, 121.03227233886719 14.577022552490234)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
11697373666,242925201,0,"LINESTRING (121.03223419189453 14.577268600463867, 121.03219604492188 14.577520370483398)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
11697373666,11697373667,0,"LINESTRING (121.03227233886719 14.577022552490234, 121.03223419189453 14.577268600463867)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
11994820928,11697373667,0,"LINESTRING (121.03234100341797 14.577025413513184, 121.03227233886719 14.577022552490234)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
1467806952,7223375044,0,"LINESTRING (121.03227233886719 14.578123092651367, 121.03234100341797 14.578211784362793)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
1467806952,7185202522,0,"LINESTRING (121.0322265625 14.578044891357422, 121.03227233886719 14.578123092651367)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5,0.0,0.0,-1.0,1,1,2,1,1,4,1
7223375044,1141753368,0,"LINESTRING (121.03234100341797 14.578211784362793, 121.03257751464844 14.578466415405273)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
7223375044,1467806952,0,"LINESTRING (121.03227233886719 14.578123092651367, 121.03234100341797 14.578211784362793)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
7223472623,1141753368,0,"LINESTRING (121.03233337402344 14.578680992126465, 121.03257751464844 14.578466415405273)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
7223472623,6533491203,0,"LINESTRING (121.0321044921875 14.57888126373291, 121.03233337402344 14.578680992126465)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
6533491199,11722042177,0,"LINESTRING (121.03298950195312 14.578168869018555, 121.032958984375 14.578131675720215)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6533491203,7223472623,0,"LINESTRING (121.0321044921875 14.57888126373291, 121.03233337402344 14.578680992126465)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
6533491203,6533491204,0,"LINESTRING (121.03216552734375 14.578939437866211, 121.0321044921875 14.57888126373291)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
7185202505,237033502,0,"LINESTRING (121.0321273803711 14.582489013671875, 121.03279113769531 14.581987380981445)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1,2,2,1,2,4,8
237033502,7185202504,0,"LINESTRING (121.03279113769531 14.581987380981445, 121.033203125 14.581583023071289)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1,1,2,1,2,4,8
237033502,7185202505,0,"LINESTRING (121.0321273803711 14.582489013671875, 121.03279113769531 14.581987380981445)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1,2,2,1,2,4,8
7185202504,8374294921,0,"LINESTRING (121.033203125 14.581583023071289, 121.03333282470703 14.581448554992676)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
7185202504,237033502,0,"LINESTRING (121.03279113769531 14.581987380981445, 121.033203125 14.581583023071289)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1,1,2,1,2,4,8
