u,v,key,score_weighted_by_main,score_weighted_by_sub,SU_bicycle,SU_CYCLEWAY_CLASS,SU_CYCLEWAY_LANE_TYPE,SU_foot,SU_highway,SU_ALLEY,SU_width,SU_lit,SU_maxspeed,SU_segregated,SU_sidewalk,SU_PARKING_SUBTAGS,SU_TAG_crossing,SU_EDSA_accident_component,SU_motor_vehicle,SU_FROM_IMAGES_cycling_lane_coverage,SU_FROM_IMAGES_greenery_ratio,SU_FROM_IMAGES_has_bicycle,SU_FROM_IMAGES_road_condition,MU_DISMOUNT,MU_convenience,MU_attractiveness,MU_traffic_safety,MU_security,MU_accident_risk,MU_traffic_volume,MU_safety_of_sidewalks_and_crossings
5837508602,5837508601,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5837508597,5837508598,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5289002515,9658444939,0,-1.7169811320754715,-1.7169811320754715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.7169811320754715,0.0,0.0,0.0
5289002515,5837508602,0,-1.7169811320754715,-1.7169811320754715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.7169811320754715,0.0,0.0,0.0
5837508601,5837508602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5837508601,5837508600,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9658444939,5602681106,0,-1.7169811320754715,-1.7169811320754715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.7169811320754715,0.0,0.0,0.0
9658444939,5289002515,0,-1.7169811320754715,-1.7169811320754715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.7169811320754715,0.0,0.0,0.0
5602681106,5602681083,0,-1.7169811320754715,-1.7169811320754715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.7169811320754715,0.0,0.0,0.0
5602681106,9658444939,0,-1.7169811320754715,-1.7169811320754715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.7169811320754715,0.0,0.0,0.0
5602681083,5602681105,0,-1.7169811320754715,-1.7169811320754715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.7169811320754715,0.0,0.0,0.0
5602681083,8242415820,0,-5.917808219178081,0.08219178082191902,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-9.917808219178081,0.0
5602681083,5602681106,0,-1.7169811320754715,-1.7169811320754715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.7169811320754715,0.0,0.0,0.0
5602681083,11988831500,0,-5.917808219178081,0.08219178082191902,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-9.917808219178081,0.0
5602681105,5602681082,0,-1.7169811320754715,-1.7169811320754715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.7169811320754715,0.0,0.0,0.0
5602681105,5602681083,0,-1.7169811320754715,-1.7169811320754715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.7169811320754715,0.0,0.0,0.0
8242415820,8477275707,0,-6.089112024543022,-0.08911202454302192,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17130380536494072,0.0,0.0,10.0,0.0,-0.17130380536494072,0.0,0.0,0.0,-9.917808219178081,0.0
8242415820,5602681083,0,-5.917808219178081,0.08219178082191902,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-9.917808219178081,0.0
5602681082,340651757,0,-1.7169811320754715,-1.7169811320754715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.7169811320754715,0.0,0.0,0.0
5602681082,5602681105,0,-1.7169811320754715,-1.7169811320754715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.7169811320754715,0.0,0.0,0.0
5289211745,5288983033,0,-12.291568047163343,-12.291568047163343,-3.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016327039321991643,0.0,0.0,0.0,-8.0,-0.02741710376711804,-1.5471698113207548,-2.7169811320754715,0.0,0.0,0.0
5289211745,340651757,0,-12.451494207856808,-12.451494207856808,-3.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015044601251497758,-0.10260482191102771,0.0,0.0,0.0,-8.0,-0.17229866320908424,-1.5622144125722528,-2.7169811320754715,0.0,0.0,0.0
339275328,11539293856,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
11539293856,2513371351,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
11539293856,339275328,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
2513371351,11539293834,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
2513371351,11539293856,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
11539293834,850375855,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
11539293834,2513371351,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
850375855,305112694,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
850375855,11539293834,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
850375855,9776218420,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305112694,11551696199,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
305112694,11551696207,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305112694,850375855,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
9776218420,850375855,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9776218420,850375852,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11551696199,849186061,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
11551696199,305112694,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
11551696199,11551696198,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11551696207,305112694,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849186061,305112695,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
849186061,11551696199,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
11551696198,11551696199,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11551696198,4557934347,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305112695,11551696195,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
305112695,849186061,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
11551696195,305112696,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
11551696195,11551696196,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11551696195,305112695,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
305112696,11956146982,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
305112696,11551696195,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
305112696,11551696194,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11551696196,11551696197,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11551696196,11551696195,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11956146982,305113354,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
11956146982,305112696,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
11551696194,305112696,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11551696194,11551696175,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305113354,11956146982,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
305113354,8382726688,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
8382726688,305113354,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
8382726688,8382726689,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
323608691,243194065,0,-2.4245283018867925,-2.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
323608691,11744469727,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
323608691,7240682635,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
1467806979,1467807095,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
1467806979,7200403958,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
320130376,5407401825,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
320130376,237028632,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
5407401825,320130377,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
5407401825,320130376,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
320130377,320130379,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
320130377,5407401825,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
320130379,6546436639,0,-1.8175800423115358,-1.817580042311536,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07381150959132599,-0.021570025103046397,-1.0,0.0,0.0,0.0,-0.03622136290888923,-0.07381150959132599,-1.0,0.0,-0.7075471698113207,0.0
320130379,320130377,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
320130379,5407401826,0,-4.637981337325464,-4.637981337325465,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013029315960911947,-0.11935345092495853,-1.0,0.0,0.0,0.0,-0.20042371947776053,-0.013029315960911947,-3.7169811320754715,0.0,-0.7075471698113207,0.0
6546436639,242433522,0,-0.8898002616563917,-0.8898002616563917,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018081807010357553,-0.09776492242966084,0.0,0.0,0.0,0.0,-0.16417128483471347,-0.018081807010357553,0.0,0.0,-0.7075471698113207,0.0
6546436639,320130379,0,-1.8175800423115358,-1.817580042311536,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07381150959132599,-0.021570025103046397,-1.0,0.0,0.0,0.0,-0.03622136290888923,-0.07381150959132599,-1.0,0.0,-0.7075471698113207,0.0
5407401826,320130379,0,-4.637981337325464,-4.637981337325465,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013029315960911947,-0.11935345092495853,-1.0,0.0,0.0,0.0,-0.20042371947776053,-0.013029315960911947,-3.7169811320754715,0.0,-0.7075471698113207,0.0
5407401826,6546436640,0,-3.4245283018867925,-3.4245283018867925,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7169811320754715,0.0,-0.7075471698113207,0.0
394427064,2466268321,0,-8.70754716981132,-8.70754716981132,-3.0,0.0,0.0,1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,-0.7075471698113207,0.0
394427064,8314078973,0,-0.7075471698113207,-0.7075471698113207,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7075471698113207,0.0
394427064,2466263317,0,-0.7075471698113207,-0.7075471698113207,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7075471698113207,0.0
2466268321,12099826067,0,-8.70754716981132,-8.70754716981132,-3.0,0.0,0.0,1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,-0.7075471698113207,0.0
2466268321,394427064,0,-8.70754716981132,-8.70754716981132,-3.0,0.0,0.0,1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,-0.7075471698113207,0.0
8314078973,2466660817,0,-0.7075471698113207,-0.7075471698113207,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7075471698113207,0.0
8314078973,8314078972,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8314078973,394427064,0,-0.7075471698113207,-0.7075471698113207,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7075471698113207,0.0
2466263317,394427064,0,-0.7075471698113207,-0.7075471698113207,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7075471698113207,0.0
2466263317,2466263323,0,-8.0,-8.0,-3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0
2466263317,8314078971,0,-0.7075471698113207,-0.7075471698113207,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7075471698113207,0.0
