image_id,latitude,longitude,captured_at,camera_type
1183814679473068,14.5782756,121.03521929825,1710894592461,perspective
723033013011486,14.5735985,121.0353536,1710894493527,perspective
756588129773694,14.5816022,121.0366256,1710894755559,perspective
1102953304190348,14.577825900001,121.0348386,1710894581489,perspective
782717183341851,14.5796904,121.0360508,1710894714522,perspective
938772397621328,14.5793648,121.0358842,1710894707453,perspective
789233346569081,14.5781595,121.0350286,1710894589534,perspective
231533643321328,14.5776868,121.0348832,1710894579554,perspective
790175995773587,14.575509699998,121.033983,1710894529498,perspective
382131371447170,14.576453299998,121.0342598,1710894553530,perspective
1996585664121231,14.578357100001,121.0353231,1710894594494,perspective
281043195039727,14.583756099999,121.0371534,1710894793515,perspective
401473792485666,14.583316,121.0370094,1710894787517,perspective
1463007460952955,14.577523,121.0349367,1710894577428,perspective
1141084593592755,14.575366,121.0340379,1710894527473,perspective
776876641043933,14.573878300002,121.0352892,1710894506429,perspective
1452368178699049,14.5739088,121.0351617,1710894508491,perspective
370484509313460,14.579156699998,121.0357817,1710894702501,perspective
389274527177175,14.5776055,121.0349145,1710894578507,perspective
1574330946736021,14.5777566,121.03486,1710894580555,perspective
1093302911780543,14.585014699998,121.0374149,1710894813519,perspective
429612573080486,14.579436,121.0359184,1710894709483,perspective
1686649125077318,14.579198899998,121.0357961,1710894703461,perspective
1092390612014090,14.5833802,121.0370226,1710894788559,perspective
424520133429702,14.5724184,121.0352713,1710894476559,perspective
722824863047326,14.5786372,121.035526,1710894601487,perspective
947380563689087,14.576706100002,121.03476851852,1710894564461,perspective
938665257940702,14.5766206,121.0346467,1710894561526,perspective
25290462610601042,14.5764458,121.0341451,1710894551523,perspective
1510351596490701,14.583265,121.0369985,1710894786466,perspective
2164720713903616,14.5771288,121.0349512,1710894572488,perspective
285493054588701,14.585227700001,121.0374693,1710894815450,perspective
716819123865423,14.578473699998,121.0354368,1710894597506,perspective
977884207184412,14.5769012,121.0348992,1710894569526,perspective
275489635605303,14.580825899998,121.0364729,1710894732524,perspective
376943658546233,14.5849055,121.0373919,1710894812449,perspective
383360254501468,14.577959100001,121.0348309,1710894583425,perspective
717959777162179,14.580645,121.0364207,1710894728557,perspective
658495783032253,14.580697700001,121.0364332,1710894729487,perspective
1351511076243827,14.5726406,121.03530729998,1710894479493,perspective
3685377888384718,14.5781068,121.0349446,1710894587492,perspective
408428928556812,14.5773584,121.0349511,1710894575502,perspective
437054678895070,14.585573400002,121.0375687,1710894819478,perspective
3836182239931499,14.578393899998,121.0353676,1710894595457,perspective
422920433726494,14.582495,121.0368548,1710894765547,perspective
373508058902032,14.5764152,121.0339118,1710894546538,perspective
279907998480100,14.578728200003,121.0356108,1710894691570,perspective
430937629594069,14.573472222222,121.0353407,1710894491534,perspective
954318009658918,14.5720475,121.0353404,1710894470178,perspective
1653932152095409,14.5769716,121.0349227,1710894570461,perspective
1467841894145539,14.573330583058,121.0353318,1710894489527,perspective
420719003808888,14.571795399997,121.0353985,1710894463429,perspective
2137063033299801,14.583141900001,121.037009,1710894781533,perspective
7694878523864863,14.5739338,121.0350883,1710894509525,perspective
1138522357587882,14.575940599998,121.0338296,1710894536506,perspective
326042513784793,14.5825558,121.0368757,1710894766486,perspective
300090579766613,14.5740248,121.0349334,1710894511461,perspective
1052853529135477,14.5789515,121.0357027,1710894698531,perspective
949393422938019,14.5792382,121.0358151,1710894704548,perspective
1357963064902384,14.576449800002,121.0341999,1710894552466,perspective
7517944508262467,14.581451,121.0365968,1710894753519,perspective
938165154304160,14.580746,121.0364439,1710894730489,perspective
6137238676401234,14.581207100001,121.0365924,1710894747554,perspective
7397045170416761,14.579565,121.0359941,1710894712548,perspective
1402869587020773,14.578194444444,121.03509259259,1710894590557,perspective
